,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
194,194,194,Kyiv2,73,542.752668502762,323,0.54,0.75,3.0,8.64,0,0,0,0
195,195,195,Kyiv2,73,134.91772862648799,298,0.54,0.75,2.0,8.64,0,0,0,1
196,196,196,Kyiv2,67,1337.93702594847,67,0.54,0.74,3.0,8.66,0,0,0,0
197,197,197,Kyiv2,73,380.85588366169196,654,0.54,0.75,0.0,8.64,0,0,0,0
198,198,198,Kyiv2,67,1636.79871221035,89,0.54,0.74,2.0,8.66,0,0,0,0
199,199,199,Kyiv2,67,4700.11300961185,555,0.54,0.74,0.0,8.66,0,0,0,0
200,200,200,Kyiv3,71,191.95783623890802,415,0.54,0.74,1.0,8.63,0,1,0,0
201,201,201,Kyiv3,71,135.544175082321,188,0.54,0.74,1.0,8.63,0,0,1,0
202,202,202,Kyiv3,74,547.774552158455,424,0.54,0.74,1.0,8.62,0,0,0,0
203,203,203,Kyiv3,71,374.719879850768,912,0.54,0.74,0.0,8.63,0,0,0,0
204,204,204,Kyiv3,74,99.1205158504476,663,0.54,0.74,0.0,8.62,0,0,1,0
205,205,205,Kyiv3,74,1095.89704419081,639,0.54,0.74,0.0,8.67,0,0,0,0
206,206,206,Kyiv3,74,410.77551652661003,1211,0.54,0.74,0.0,8.67,0,0,0,0
207,207,207,Kyiv3,71,520.426403009052,257,0.54,0.74,1.0,8.63,0,0,0,0
208,208,208,Kyiv3,71,99.14339848686741,0,0.54,0.74,1.0,8.63,0,0,0,0
209,209,209,Kyiv3,74,2228.74942439727,1012,0.54,0.74,0.0,8.67,0,0,0,0
210,210,210,Kyiv3,71,2356.38118384363,425,0.54,0.74,1.0,8.63,0,0,0,0
211,211,211,Kyiv3,74,516.2065676207441,496,0.54,0.74,1.0,8.62,0,0,0,0
212,212,212,Kyiv3,71,6455.555148751761,961,0.54,0.74,0.0,8.63,0,0,0,0
213,213,213,Kyiv3,71,1351.4112103796301,1032,0.54,0.74,0.0,8.63,0,0,0,0
214,214,214,Kyiv3,71,728.0085008213658,380,0.54,0.74,1.0,8.63,0,0,0,0
215,215,215,Kyiv3,71,1134.20151808648,886,0.54,0.74,0.0,8.63,0,1,0,0
216,216,216,Kyiv3,74,198.28365385593003,273,0.54,0.74,3.0,8.62,0,0,0,0
217,217,217,Kyiv3,74,722.9608516450439,1292,0.54,0.74,0.0,8.67,0,0,0,0
218,218,218,Kyiv3,71,77.4337932548769,1099,0.54,0.74,0.0,8.63,1,0,0,0
219,219,219,Kyiv3,71,373.162229237359,279,0.54,0.74,1.0,8.63,0,0,0,0
220,220,220,Kyiv3,74,432.772978115786,578,0.54,0.74,0.0,8.67,0,0,0,0
221,221,221,Kyiv3,71,204.334236524528,712,0.54,0.74,0.0,8.63,0,1,0,0
222,222,222,Kyiv3,74,345.93107872059,296,0.54,0.74,2.0,8.67,0,0,0,0
223,223,223,Kyiv3,74,1293.2096292106,236,0.54,0.74,3.0,8.69,0,0,0,0
224,224,224,Kyiv3,71,478.93661688707687,256,0.54,0.74,1.0,8.63,0,0,1,0
225,225,225,Kyiv3,71,478.613043285019,279,0.54,0.74,1.0,8.63,0,0,0,0
226,226,226,Kyiv3,74,350.11885274526,150,0.54,0.74,2.0,8.62,0,0,0,0
227,227,227,Kyiv3,74,475.723935161905,136,0.54,0.74,2.0,8.67,0,0,0,0
228,228,228,Kyiv3,74,780.694849826464,1174,0.54,0.74,0.0,8.67,0,0,0,0
229,229,229,Kyiv3,74,245.870917573409,288,0.54,0.74,1.0,8.7,0,0,0,0
230,230,230,Kyiv3,74,1395.98067179553,970,0.54,0.74,0.0,8.67,0,0,0,0
231,231,231,Kyiv3,74,838.924835837262,290,0.54,0.74,2.0,8.67,0,0,0,0
232,232,232,Kyiv3,74,306.680096469218,600,0.54,0.74,0.0,8.62,0,0,0,0
233,233,233,Kyiv3,74,1928.55528767182,178,0.54,0.74,1.0,8.62,0,0,0,0
234,234,234,Kyiv3,74,515.4495867082389,226,0.54,0.74,3.0,8.7,0,0,0,0
235,235,235,Kyiv3,74,298.787681600522,514,0.54,0.74,0.0,8.62,0,0,0,0
236,236,236,Kyiv3,74,198.569368497832,35,0.54,0.74,2.0,8.67,0,0,0,0
237,237,237,Kyiv3,74,58.736045278403594,198,0.54,0.74,2.0,8.69,0,0,0,0
238,238,238,Kyiv3,74,168.684432871584,445,0.54,0.74,1.0,8.7,0,0,0,0
239,239,239,Kyiv3,74,348.832048269547,1023,0.54,0.74,0.0,8.67,0,1,0,0
240,240,240,Kyiv3,74,424.461638387844,205,0.54,0.74,1.0,8.7,0,0,0,0
241,241,241,Kyiv3,74,116.599175246001,622,0.54,0.74,0.0,8.67,0,0,1,0
242,242,242,Kyiv3,74,4943.46025143892,407,0.54,0.74,1.0,8.62,0,0,0,0
243,243,243,Kyiv3,71,531.975768613582,516,0.54,0.74,0.0,8.63,0,0,0,0
244,244,244,Kyiv3,74,945.4996250511141,251,0.54,0.74,1.0,8.62,1,0,0,0
245,245,245,Kyiv3,74,186.434500305144,281,0.54,0.74,3.0,8.62,0,0,0,0
246,246,246,Kyiv3,74,249.21564509819999,222,0.54,0.74,3.0,8.62,0,0,0,0
247,247,247,Kyiv3,74,137.76114120339898,1822,0.54,0.74,0.0,8.67,0,0,0,0
