,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
100,100,100,NY2,80,88.8869624423279,225,0.57,0.72,20.0,12.29,0,1,0,0
101,101,101,NY2,80,257.17932063670503,245,0.57,0.72,24.0,12.29,0,0,0,0
102,102,102,NY2,80,516.164858786472,58,0.57,0.72,19.0,12.29,0,0,0,0
103,103,103,NY2,80,119.35050590849701,311,0.57,0.72,13.0,12.29,0,0,0,0
104,104,104,NY2,80,222.972798392151,133,0.57,0.72,26.0,12.29,0,0,0,0
105,105,105,NY2,80,192.686191092901,23,0.57,0.72,42.0,12.29,0,0,0,0
106,106,106,NY2,80,185.88724732811198,15,0.57,0.72,38.0,12.29,0,0,0,0
107,107,107,NY2,80,454.34051394568496,50,0.57,0.72,34.0,12.29,0,0,0,0
108,108,108,NY2,80,218.27019181593602,215,0.57,0.72,17.0,12.29,0,0,0,0
109,109,109,NY2,80,153.772260781817,246,0.57,0.72,16.0,12.29,0,0,0,0
110,110,110,NY2,80,1412.47615228362,41,0.57,0.72,37.0,12.29,1,0,0,0
111,111,111,NY2,80,135.112322337391,34,0.57,0.72,41.0,12.29,0,0,0,0
112,112,112,NY2,80,113.972934337808,112,0.57,0.72,22.0,12.29,0,0,1,0
113,113,113,NY2,80,180.529336973816,34,0.57,0.72,36.0,12.29,0,0,0,0
114,114,114,NY2,80,456.42992201425596,18,0.57,0.72,42.0,12.29,0,0,0,0
115,115,115,NY2,80,516.044663756802,85,0.57,0.72,19.0,12.29,0,0,0,0
116,116,116,NY2,80,119.201129495434,53,0.57,0.72,34.0,12.29,0,0,0,0
117,117,117,NY2,80,1297.5898458639301,38,0.57,0.72,41.0,12.29,0,0,0,0
118,118,118,NY2,80,128.582963641235,75,0.57,0.72,43.0,12.29,0,1,0,0
119,119,119,NY2,80,53.8882402742621,83,0.57,0.72,34.0,12.29,0,0,0,0
120,120,120,NY2,80,139.040038717582,42,0.57,0.72,33.0,12.29,0,0,0,0
121,121,121,NY2,80,217.82136408990897,53,0.57,0.72,40.0,12.29,0,0,0,0
122,122,122,NY2,80,297.600825023633,148,0.57,0.72,18.0,12.29,1,0,0,0
123,123,123,NY2,80,1026.96200556638,44,0.57,0.72,42.0,12.29,0,0,0,0
124,124,124,NY2,80,238.049474069767,121,0.57,0.72,31.0,12.29,0,0,0,0
125,125,125,NY2,80,303.31637149784,56,0.57,0.72,40.0,12.29,0,1,0,0
126,126,126,NY2,80,229.498683980774,65,0.57,0.72,32.0,12.29,0,0,0,0
127,127,127,NY2,80,342.341092535447,20,0.57,0.72,39.0,12.29,0,0,0,0
128,128,128,NY2,80,181.39155590718102,79,0.57,0.72,33.0,12.29,0,0,0,1
129,129,129,NY2,80,339.073171302522,112,0.57,0.72,33.0,12.29,0,0,0,0
130,130,130,NY2,80,217.13884882971297,16,0.57,0.72,40.0,12.29,1,0,0,0
131,131,131,NY2,80,709.362477794368,99,0.57,0.72,37.0,12.29,0,0,0,0
132,132,132,NY2,80,280.936231164951,53,0.57,0.72,40.0,12.29,0,0,0,0
133,133,133,NY2,80,341.81729958628,48,0.57,0.72,33.0,12.29,0,1,0,0
134,134,134,NY2,80,105.36266098304002,72,0.57,0.72,32.0,12.29,0,0,0,0
135,135,135,NY2,80,187.79225955589501,225,0.57,0.72,14.0,12.29,0,0,0,0
136,136,136,NY2,80,162.622339012451,14,0.57,0.72,42.0,12.29,0,0,0,0
137,137,137,NY2,80,212.032406809402,248,0.57,0.72,14.0,12.29,0,1,0,0
138,138,138,NY2,80,168.368187300779,49,0.57,0.72,34.0,12.29,0,0,0,0
139,139,139,NY2,80,150.44069238183096,38,0.57,0.72,43.0,12.29,0,0,0,0
140,140,140,NY2,80,127.23917496220501,15,0.57,0.72,39.0,12.29,0,0,0,0
141,141,141,NY2,80,176.72472421236301,63,0.57,0.72,42.0,12.29,0,0,0,0
142,142,142,NY2,80,260.256736110624,80,0.57,0.72,32.0,12.29,0,0,0,0
143,143,143,NY2,80,95.1174480836026,48,0.57,0.72,30.0,12.29,0,0,0,0
144,144,144,NY2,80,91.3243838352313,16,0.57,0.72,41.0,12.29,0,1,0,0
145,145,145,NY2,80,961.778039441465,495,0.57,0.72,1.0,12.29,0,0,0,0
