,_id,addr:housenumber,addr:street,air_quality,amenity,area,bbox_id,building,building_centroid,closest_shop,cloud_cover,description,geometry,height,humidity,name,request_area_bottom_left,request_area_top_right,shops_amount,temperature
16320,{'$oid': '5bd455e847f89e35326abf0a'},,,78,,7174.149912462333,Stockholm7,,"{'type': 'Point', 'coordinates': [18.041817838223718, 59.34442066138102]}",173,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0404701, 59.344958], [18.0416462, 59.345265], [18.041845, 59.3450627], [18.0420024, 59.3450205], [18.0421291, 59.3450486], [18.0430499, 59.3441222], [18.0429499, 59.3440974], [18.0431697, 59.3438742], [18.0418586, 59.3435435], [18.0404701, 59.344958]], [[18.0408233, 59.3449121], [18.0420078, 59.3437332], [18.0428577, 59.3439571], [18.0427518, 59.3440626], [18.0428124, 59.3440785], [18.0419779, 59.3449139], [18.0415997, 59.3448199], [18.0415139, 59.3449083], [18.0417136, 59.3449566], [18.0416206, 59.3450464], [18.0415877, 59.34504], [18.0415397, 59.3450901], [18.0412329, 59.3450154], [18.0412874, 59.3449569], [18.0411244, 59.3449148], [18.041073, 59.3449732], [18.0408233, 59.3449121]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",27,7.59
16269,{'$oid': '5bd455e847f89e35326abed7'},,,78,,38.740948085313704,Stockholm7,,"{'type': 'Point', 'coordinates': [18.037703285663785, 59.33939135193832]}",2,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0377006, 59.3394157], [18.0377434, 59.3394144], [18.0377801, 59.3394009], [18.0377848, 59.3393836], [18.0377532, 59.3393728], [18.0377059, 59.3393675], [18.0376717, 59.3393675], [18.0376323, 59.3393755], [18.0376218, 59.3393956], [18.0376428, 59.339405], [18.0376691, 59.3394144], [18.0377006, 59.3394157]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",50,7.59
16283,{'$oid': '5bd455e847f89e35326abee5'},,,76,,829.4207831238107,Stockholm7,,"{'type': 'Point', 'coordinates': [18.027331950195453, 59.3458229719176]}",717,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0275063, 59.345602], [18.0277707, 59.3457222], [18.0276224, 59.345807], [18.0275211, 59.345761], [18.0272549, 59.3459133], [18.0273739, 59.3459674], [18.027215, 59.3460583], [18.0271707, 59.3460382], [18.0269329, 59.3459301], [18.0275063, 59.345602]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",0,7.6
16214,{'$oid': '5bd455e847f89e35326abea0'},,,78,,415.4440356748873,Stockholm7,residential,"{'type': 'Point', 'coordinates': [18.03875325608845, 59.338076492237256]}",101,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0390052, 59.3381099], [18.0389198, 59.3379868], [18.0388992, 59.3379685], [18.0387427, 59.3379973], [18.0385016, 59.3380412], [18.0386034, 59.3381866], [18.0390052, 59.3381099]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",23,7.59
16287,{'$oid': '5bd455e847f89e35326abee9'},,,78,,316.49193930322843,Stockholm7,,"{'type': 'Point', 'coordinates': [18.04576173381743, 59.34510646326321]}",143,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0457917, 59.3452225], [18.0459634, 59.34505], [18.0457315, 59.3449916], [18.0455598, 59.3451608], [18.0457917, 59.3452225]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",7,7.59
16335,{'$oid': '5bd455e847f89e35326abf19'},,,78,,5385.915793073837,Stockholm7,apartments,"{'type': 'Point', 'coordinates': [18.034724672294633, 59.34184718630519]}",156,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0339329, 59.3422084], [18.0342679, 59.3422212], [18.0346016, 59.3422339], [18.0349975, 59.3422489], [18.0353461, 59.3422622], [18.0360251, 59.342288], [18.0360556, 59.3422642], [18.0354581, 59.341414], [18.0334407, 59.3414464], [18.0334084, 59.3414697], [18.0339329, 59.3422084]], [[18.0341071, 59.3420986], [18.0339998, 59.3419619], [18.0341403, 59.341962], [18.0341102, 59.3418613], [18.0339602, 59.3418612], [18.0339156, 59.341799], [18.033978, 59.3417944], [18.0339359, 59.3417048], [18.0338493, 59.3416998], [18.0337459, 59.3415619], [18.0351206, 59.3415371], [18.0351262, 59.3415581], [18.0353156, 59.3415534], [18.0354666, 59.3417832], [18.0353918, 59.3417965], [18.0354161, 59.3418366], [18.0354105, 59.3418967], [18.0355639, 59.3418881], [18.0357433, 59.3421504], [18.0349291, 59.3421209], [18.0349262, 59.3420737], [18.0347449, 59.34207], [18.0347367, 59.3421172], [18.0345627, 59.3421155], [18.0345673, 59.3420646], [18.0343955, 59.342063], [18.0343872, 59.3421016], [18.0341071, 59.3420986]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",51,7.59
16238,{'$oid': '5bd455e847f89e35326abeb8'},,,76,,677.5526725851772,Stockholm7,,"{'type': 'Point', 'coordinates': [18.03162449376886, 59.34079311037374]}",100,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0321039, 59.340805], [18.0320205, 59.3406789], [18.0311032, 59.3408073], [18.0311542, 59.3408945], [18.0321039, 59.340805]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",37,7.6
16334,{'$oid': '5bd455e847f89e35326abf18'},,,78,,4646.534456544664,Stockholm7,apartments,"{'type': 'Point', 'coordinates': [18.032499231863273, 59.34276936897336]}",77,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0335759, 59.3425514], [18.0335558, 59.3427518], [18.0333336, 59.3427442], [18.0333403, 59.3426717], [18.0330551, 59.3426656], [18.0330534, 59.3426971], [18.0328687, 59.342693], [18.0328746, 59.3426565], [18.0326852, 59.3426502], [18.0326601, 59.3428506], [18.0332919, 59.3428706], [18.0332936, 59.342849], [18.03354, 59.3428571], [18.0335225, 59.3430323], [18.0324673, 59.3430113], [18.0317739, 59.343098], [18.0314404, 59.3424865], [18.0317014, 59.3424807], [18.03171, 59.3424966], [18.0317547, 59.3425799], [18.031923, 59.3425667], [18.0319351, 59.3424872], [18.0328012, 59.3425211], [18.0331161, 59.3425334], [18.0335759, 59.3425514]], [[18.0324566, 59.3428493], [18.0324764, 59.3426524], [18.0321169, 59.3426403], [18.0321086, 59.342671], [18.0320719, 59.3426924], [18.0318389, 59.342715], [18.0319407, 59.342914], [18.0324566, 59.3428493]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",18,7.59
16253,{'$oid': '5bd455e847f89e35326abec7'},,,78,,7929.270619398034,Stockholm7,,"{'type': 'Point', 'coordinates': [18.037795184885546, 59.34646115012811]}",229,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0366487, 59.345793], [18.0368083, 59.3459604], [18.0374427, 59.3458258], [18.0374806, 59.3458683], [18.0375286, 59.3458532], [18.0375616, 59.3459078], [18.0375037, 59.3459338], [18.0375939, 59.3459863], [18.0376725, 59.3460232], [18.0372533, 59.3462488], [18.0376284, 59.3463425], [18.0379702, 59.3461683], [18.0380847, 59.3462251], [18.0381484, 59.3462244], [18.0384236, 59.3462872], [18.0382965, 59.3464138], [18.0380631, 59.3463576], [18.0379205, 59.3465084], [18.0380644, 59.3465433], [18.0377801, 59.3468168], [18.0376567, 59.3467909], [18.0375763, 59.3468825], [18.0375118, 59.3468661], [18.0374099, 59.3469522], [18.0375816, 59.3470055], [18.0375011, 59.3470972], [18.0372249, 59.3470153], [18.0369932, 59.3472218], [18.0376343, 59.3474611], [18.0388573, 59.3462116], [18.038317, 59.3460791], [18.0378841, 59.3458518], [18.0376262, 59.345575], [18.0366487, 59.345793]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",13,7.59
16243,{'$oid': '5bd455e847f89e35326abebd'},,,78,,641.0910741528863,Stockholm7,,"{'type': 'Point', 'coordinates': [18.03458390257077, 59.34169732716297]}",154,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0340749, 59.3417849], [18.034071, 59.3416828], [18.0344453, 59.3416791], [18.0344435, 59.3416331], [18.0351294, 59.3416263], [18.0351328, 59.3417159], [18.0344718, 59.3417224], [18.034474, 59.3417809], [18.0340749, 59.3417849]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",55,7.59
16337,{'$oid': '5bd455e847f89e35326abf1b'},,,78,,3259.220532778665,Stockholm7,,"{'type': 'Point', 'coordinates': [18.03876607762359, 59.34564872432016]}",68,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0378806, 59.3455266], [18.0381332, 59.3457956], [18.0385352, 59.3459911], [18.0389833, 59.3460972], [18.0393338, 59.3457607], [18.0394878, 59.3453805], [18.0390184, 59.3452602], [18.0378806, 59.3455266]], [[18.0382108, 59.3455826], [18.0390132, 59.3454018], [18.039183, 59.3454461], [18.039089, 59.3457109], [18.0388662, 59.3459283], [18.03864, 59.3458677], [18.0383034, 59.3456948], [18.0382108, 59.3455826]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",19,7.59
16232,{'$oid': '5bd455e847f89e35326abeb2'},,,78,,1190.0086178473587,Stockholm7,,"{'type': 'Point', 'coordinates': [18.042174190001877, 59.3443643876625]}",135,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.042442, 59.3439708], [18.0416941, 59.3447185], [18.0418912, 59.3447634], [18.0426501, 59.3440245], [18.042442, 59.3439708]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",28,7.59
16221,{'$oid': '5bd455e847f89e35326abea7'},,,78,,1395.6698300423773,Stockholm7,,"{'type': 'Point', 'coordinates': [18.039238615336274, 59.34105361371368]}",131,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0396388, 59.3405105], [18.0386665, 59.341555], [18.0388385, 59.3415967], [18.0398108, 59.3405521], [18.0396388, 59.3405105]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",47,7.59
16246,{'$oid': '5bd455e847f89e35326abec0'},,,78,,5941.666861196861,Stockholm7,apartments,"{'type': 'Point', 'coordinates': [18.03688317431029, 59.34330718636694]}",142,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.037201, 59.3432697], [18.0369959, 59.3432145], [18.0362731, 59.3439673], [18.0359372, 59.343915], [18.0368043, 59.3429033], [18.0367842, 59.3428955], [18.0368731, 59.342796], [18.0371064, 59.3428073], [18.0369803, 59.3429508], [18.0370593, 59.3429699], [18.037105, 59.3429204], [18.037159, 59.3429331], [18.0372394, 59.3429176], [18.0373156, 59.3428328], [18.0377341, 59.3428582], [18.0377923, 59.3428469], [18.0378491, 59.342861], [18.0377631, 59.3429458], [18.0380168, 59.3430108], [18.0380944, 59.3429465], [18.0381814, 59.342971], [18.038336, 59.3432531], [18.0385766, 59.3432256], [18.0383915, 59.3428745], [18.0377845, 59.3427162], [18.0367449, 59.3426765], [18.0355928, 59.3439922], [18.0363956, 59.3441193], [18.037201, 59.3432697]]]}",18.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",33,7.59
16278,{'$oid': '5bd455e847f89e35326abee0'},,,78,,959.7156152868675,Stockholm7,,"{'type': 'Point', 'coordinates': [18.043914711734324, 59.339590981790174]}",26,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0435402, 59.3396402], [18.0437724, 59.3394076], [18.0442892, 59.3395417], [18.044057, 59.3397744], [18.0435402, 59.3396402]]]}",15.0,0.77,Sven-Harrys konstmuseum,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",13,7.59
16332,{'$oid': '5bd455e847f89e35326abf16'},,,76,,5293.500276990927,Stockholm7,apartments,"{'type': 'Point', 'coordinates': [18.031736499021516, 59.340913205286284]}",93,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0308361, 59.3413392], [18.0329053, 59.3413034], [18.032942, 59.3412805], [18.0323244, 59.3403907], [18.0318765, 59.3404654], [18.03185, 59.3404217], [18.0304768, 59.3406561], [18.0308361, 59.3413392]], [[18.0310262, 59.3412257], [18.0307807, 59.3407313], [18.0317199, 59.3405884], [18.0317308, 59.3406098], [18.0318676, 59.3405899], [18.0318489, 59.3405606], [18.0319083, 59.3405497], [18.0319356, 59.3405969], [18.0321444, 59.3405631], [18.0322083, 59.3406486], [18.0321029, 59.340672], [18.0321348, 59.3407231], [18.0322949, 59.3406938], [18.0323742, 59.340796], [18.0322188, 59.3408277], [18.032284, 59.340926], [18.0323956, 59.3409091], [18.0326004, 59.341192], [18.0321877, 59.3411954], [18.0321846, 59.3411534], [18.0320292, 59.3411565], [18.0320276, 59.3411985], [18.0318256, 59.3412025], [18.0318209, 59.3411621], [18.0316702, 59.3411645], [18.0316671, 59.3412088], [18.0310262, 59.3412257]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",37,7.6
16303,{'$oid': '5bd455e847f89e35326abef9'},,,78,,13.029082028401202,Stockholm7,,"{'type': 'Point', 'coordinates': [18.032440353704608, 59.342421049738846]}",1,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0324685, 59.3424023], [18.0324675, 59.3424142], [18.0324652, 59.342441], [18.0324122, 59.3424398], [18.0324155, 59.3424011], [18.0324685, 59.3424023]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",25,7.59
16260,{'$oid': '5bd455e847f89e35326abece'},,,78,,528.2811700545893,Stockholm7,,"{'type': 'Point', 'coordinates': [18.04135520390253, 59.338229938418436]}",187,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.041446, 59.3380753], [18.041655, 59.3381781], [18.0412645, 59.3383846], [18.0410554, 59.3382817], [18.041446, 59.3380753]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",14,7.59
16299,{'$oid': '5bd455e847f89e35326abef5'},,,78,,2668.1018227526743,Stockholm7,,"{'type': 'Point', 'coordinates': [18.045905329819465, 59.339330842837896]}",116,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0456269, 59.3391412], [18.0456608, 59.3391501], [18.0458109, 59.3391895], [18.0454576, 59.3395398], [18.0457609, 59.3396193], [18.0460395, 59.3393431], [18.0460731, 59.3393519], [18.0463204, 59.3391068], [18.0459916, 59.3390205], [18.0459093, 59.339102], [18.0457504, 59.3390604], [18.045708, 59.3390492], [18.0458958, 59.3388631], [18.0466146, 59.3390521], [18.0458851, 59.3397754], [18.0451762, 59.3395881], [18.0456269, 59.3391412]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",5,7.59
16237,{'$oid': '5bd455e847f89e35326abeb7'},,,76,,3881.3195117454175,Stockholm7,apartments,"{'type': 'Point', 'coordinates': [18.029282342948253, 59.34037520795354]}",121,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0282888, 59.3407865], [18.0281694, 59.3405909], [18.0282453, 59.3405598], [18.0294971, 59.3400396], [18.029623, 59.3401219], [18.0295978, 59.3401727], [18.0290248, 59.3404077], [18.0291727, 59.3405018], [18.02975, 59.3403979], [18.0296885, 59.3402912], [18.0298195, 59.3400295], [18.0297797, 59.3400247], [18.0298171, 59.3399431], [18.0297919, 59.339929], [18.0300545, 59.3398136], [18.0301538, 59.3398768], [18.0299633, 59.3402603], [18.03011, 59.3404891], [18.0290441, 59.3406685], [18.028797, 59.3405122], [18.0285673, 59.3406005], [18.02864, 59.3407294], [18.0282888, 59.3407865]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",22,7.6
16218,{'$oid': '5bd455e847f89e35326abea4'},,,78,,2151.996332504888,Stockholm7,,"{'type': 'Point', 'coordinates': [18.034247096264906, 59.344601487649285]}",97,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0340532, 59.3442391], [18.0347891, 59.3443969], [18.0341698, 59.3451098], [18.0339482, 59.3450598], [18.0342202, 59.3447467], [18.0344627, 59.3444675], [18.0341917, 59.3444063], [18.033946, 59.3446892], [18.0337088, 59.3446356], [18.0340532, 59.3442391]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",8,7.59
16330,{'$oid': '5bd455e847f89e35326abf14'},,,76,,11762.604377681324,Stockholm7,apartments,"{'type': 'Point', 'coordinates': [18.02880176000335, 59.34238000160153]}",261,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0264623, 59.3426995], [18.0264753, 59.3428425], [18.0272473, 59.3431814], [18.0273438, 59.3431544], [18.0275432, 59.3430987], [18.0278501, 59.343013], [18.0283912, 59.3428619], [18.0293056, 59.3426065], [18.0296105, 59.3425213], [18.0300552, 59.3423971], [18.0304231, 59.3422944], [18.0309212, 59.3421553], [18.0309408, 59.342131], [18.0306434, 59.3415714], [18.0305607, 59.3415494], [18.0269434, 59.3425632], [18.0267822, 59.3426089], [18.0264623, 59.3426995]], [[18.0267538, 59.3427516], [18.0267583, 59.3428004], [18.0272899, 59.3430467], [18.0274734, 59.3429858], [18.0274312, 59.3429422], [18.0275644, 59.3429078], [18.0275944, 59.3429399], [18.0278482, 59.3428622], [18.0277576, 59.3427808], [18.0279281, 59.3427306], [18.0280196, 59.3428087], [18.0285547, 59.3426546], [18.0285231, 59.3426213], [18.0286747, 59.3425773], [18.0287048, 59.3425979], [18.0287972, 59.3425722], [18.0286558, 59.3424486], [18.0289433, 59.3423678], [18.0290893, 59.3424953], [18.0294641, 59.3424061], [18.02942, 59.3423681], [18.0295478, 59.342335], [18.0296075, 59.342396], [18.0298816, 59.3423277], [18.0298075, 59.3422567], [18.0299661, 59.3422139], [18.0300324, 59.3422825], [18.0302576, 59.3422215], [18.0301397, 59.3421078], [18.0290957, 59.3423922], [18.0289965, 59.3423031], [18.0292836, 59.3422307], [18.0293007, 59.3422497], [18.029894, 59.3420811], [18.0297668, 59.3419571], [18.0294172, 59.3420524], [18.0294965, 59.3421261], [18.0293458, 59.3421712], [18.029265, 59.3420952], [18.02908, 59.3421427], [18.029108, 59.342172], [18.0289697, 59.3422148], [18.0289417, 59.3421855], [18.0288003, 59.3422235], [18.0288283, 59.3422521], [18.0286869, 59.3422949], [18.0286496, 59.3422655], [18.0285097, 59.342302], [18.0285392, 59.3423281], [18.0283916, 59.3423693], [18.0283621, 59.3423448], [18.0282051, 59.342386], [18.0282393, 59.3424153], [18.0280761, 59.3424613], [18.0280404, 59.3424319], [18.0279052, 59.3424668], [18.0279409, 59.3424985], [18.0277762, 59.3425508], [18.0277389, 59.3425183], [18.0276115, 59.3425516], [18.0276534, 59.3425865], [18.0274592, 59.3426403], [18.0274172, 59.3426063], [18.0271593, 59.342676], [18.0272758, 59.3427782], [18.027582, 59.342699], [18.0276845, 59.3427869], [18.0272789, 59.3429066], [18.0271313, 59.3427806], [18.0270754, 59.3427933], [18.0269681, 59.3426942], [18.0267538, 59.3427516]], [[18.0303719, 59.3420921], [18.0303429, 59.3420978], [18.0304093, 59.3421713], [18.0306785, 59.3421017], [18.0305989, 59.341959], [18.0305072, 59.3419827], [18.0304311, 59.3419059], [18.03056, 59.341871], [18.0304822, 59.3417283], [18.0299471, 59.3418812], [18.030096, 59.3420324], [18.0301684, 59.3420144], [18.0301405, 59.3419835], [18.0302376, 59.3419591], [18.0303719, 59.3420921]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",11,7.6
16247,{'$oid': '5bd455e847f89e35326abec1'},,,78,,583.1950729246058,Stockholm7,,"{'type': 'Point', 'coordinates': [18.037602348739203, 59.34313679964713]}",87,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0373457, 59.3430001], [18.0373128, 59.3430348], [18.0372328, 59.3431192], [18.037859, 59.3432735], [18.0379719, 59.3431544], [18.0373457, 59.3430001]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",32,7.59
16304,{'$oid': '5bd455e847f89e35326abefa'},,,78,,3613.143986706206,Stockholm7,office,"{'type': 'Point', 'coordinates': [18.032205288258403, 59.346140658184105]}",316,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0321023, 59.3465426], [18.0314732, 59.346178], [18.0316165, 59.3461049], [18.0322956, 59.3457585], [18.0328624, 59.346015], [18.0328804, 59.3461121], [18.0325231, 59.3463085], [18.0323218, 59.3464205], [18.0321458, 59.3465184], [18.0321023, 59.3465426]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",3,7.59
16288,{'$oid': '5bd455e847f89e35326abeea'},,,78,,304.4749503134349,Stockholm7,,"{'type': 'Point', 'coordinates': [18.045930433967396, 59.34493766331215]}",182,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0459634, 59.34505], [18.0461273, 59.3448848], [18.0459018, 59.3448239], [18.0457315, 59.3449916], [18.0459634, 59.34505]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.027251, 59.338092]}","{'type': 'Point', 'coordinates': [18.045842, 59.345795]}",7,7.59
16348,{'$oid': '5bd4561447f89e35326abf27'},,,77,,6075.587347417182,Stockholm8,,"{'type': 'Point', 'coordinates': [18.08519348332928, 59.335511342727706]}",194,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.084294, 59.33558], [18.0847864, 59.3361979], [18.084826, 59.3362055], [18.0855986, 59.3360447], [18.0861532, 59.3359342], [18.0861818, 59.3358988], [18.0860464, 59.3357286], [18.08593, 59.3357502], [18.0856401, 59.3353822], [18.0857587, 59.3353577], [18.0852573, 59.3347432], [18.0847767, 59.3348343], [18.0848628, 59.3349493], [18.084927, 59.334936], [18.0849406, 59.3349536], [18.0850658, 59.3349317], [18.0850463, 59.3349019], [18.0851279, 59.3348883], [18.085186, 59.3349633], [18.085156, 59.3350094], [18.0849383, 59.3350489], [18.0849598, 59.3350797], [18.0845829, 59.3351478], [18.0846561, 59.3352416], [18.0848615, 59.3352044], [18.0849232, 59.335288], [18.0846809, 59.3353311], [18.0845025, 59.3353639], [18.0845297, 59.335399], [18.0845791, 59.3354628], [18.0850748, 59.3353606], [18.0851151, 59.3354173], [18.0852071, 59.3353998], [18.0854367, 59.3353563], [18.0854688, 59.335396], [18.0853818, 59.3354168], [18.085693, 59.3357994], [18.0858152, 59.335776], [18.0858764, 59.3358481], [18.0852194, 59.3359819], [18.0851993, 59.3359515], [18.0849863, 59.3359899], [18.0850032, 59.3360117], [18.0849121, 59.33603], [18.0845803, 59.3356005], [18.0848499, 59.335556], [18.0848892, 59.3356094], [18.0851191, 59.3355684], [18.0850196, 59.3354337], [18.084294, 59.33558]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.074488, 59.335028]}","{'type': 'Point', 'coordinates': [18.093277, 59.34155]}",12,7.65
16426,{'$oid': '5bd4561447f89e35326abf75'},,,77,,4659.91508872796,Stockholm8,,"{'type': 'Point', 'coordinates': [18.08478922126521, 59.34117438556386]}",158,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0847302, 59.3405217], [18.0839167, 59.340684], [18.0849047, 59.3418618], [18.0856376, 59.3416815], [18.0856483, 59.3416625], [18.0847302, 59.3405217]], [[18.0850239, 59.341693], [18.0853554, 59.3416192], [18.0851468, 59.3413468], [18.0849883, 59.3413853], [18.084945, 59.3413323], [18.0850951, 59.3413001], [18.0847771, 59.3408918], [18.0844156, 59.340969], [18.0850239, 59.341693]], [[18.0846212, 59.3406596], [18.08423, 59.3407397], [18.0843325, 59.3408699], [18.0847237, 59.3407899], [18.0846212, 59.3406596]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.074488, 59.335028]}","{'type': 'Point', 'coordinates': [18.093277, 59.34155]}",4,7.65
16415,{'$oid': '5bd4561447f89e35326abf6a'},,,77,,5315.850032768003,Stockholm8,,"{'type': 'Point', 'coordinates': [18.08190154707175, 59.33610023576649]}",57,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0818784, 59.3354321], [18.0809964, 59.3356152], [18.081954, 59.3367948], [18.0827706, 59.3366271], [18.0827885, 59.3366004], [18.0818784, 59.3354321]], [[18.0819755, 59.3358879], [18.0818901, 59.3357638], [18.0817415, 59.3357903], [18.0818059, 59.3358839], [18.0818746, 59.3358716], [18.0818956, 59.3359022], [18.0819755, 59.3358879]], [[18.0814776, 59.3356302], [18.0816955, 59.3359172], [18.0815135, 59.3359531], [18.0814002, 59.335804], [18.0813484, 59.3358142], [18.0812437, 59.3356764], [18.0814776, 59.3356302]], [[18.0816966, 59.3357433], [18.0816123, 59.3356295], [18.0817709, 59.335599], [18.0818551, 59.3357127], [18.0816966, 59.3357433]], [[18.0820848, 59.3365506], [18.0820655, 59.3365249], [18.0820197, 59.3365337], [18.0816795, 59.3361264], [18.0817416, 59.3361129], [18.0817141, 59.33608], [18.0816328, 59.3360976], [18.0816049, 59.3360642], [18.0820342, 59.3359709], [18.0820851, 59.3360318], [18.0819451, 59.3360622], [18.0819825, 59.3361069], [18.0821061, 59.3360801], [18.0825031, 59.3365583], [18.0824277, 59.3365717], [18.0823906, 59.3365223], [18.0821812, 59.3365629], [18.0822002, 59.3365939], [18.0820243, 59.3366305], [18.0820137, 59.3366142], [18.0820848, 59.3365506]]]}",21.0,0.77,,"{'type': 'Point', 'coordinates': [18.074488, 59.335028]}","{'type': 'Point', 'coordinates': [18.093277, 59.34155]}",34,7.65
16389,{'$oid': '5bd4561447f89e35326abf50'},,,77,,118.20599708539056,Stockholm8,,"{'type': 'Point', 'coordinates': [18.087249432421764, 59.336216007126815]}",125,0.59,,"{'type': 'Polygon', 'coordinates': [[[18.0871356, 59.3361645], [18.0872395, 59.3362934], [18.0873633, 59.3362675], [18.0872593, 59.3361386], [18.0871356, 59.3361645]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [18.074488, 59.335028]}","{'type': 'Point', 'coordinates': [18.093277, 59.34155]}",13,7.65
