,air_quality,area,bbox_id,closest_shop,cloud_cover,humidity,shops_amount,temperature,roof_tupe
6450,84,293.524162079228,NY5,90,0.57,0.71,16,,
6451,83,233.464909583671,NY5,64,0.57,0.71,26,,
6452,84,373.739736616327,NY5,181,0.57,0.71,37,,
6453,83,2998.27383360018,NY5,121,0.57,0.71,36,,
6454,83,109.06413231513,NY5,112,0.57,0.71,28,,
6455,84,212.380818013086,NY5,91,0.57,0.71,18,,gabled
6456,84,602.956891885559,NY5,174,0.57,0.71,15,,
6457,84,260.359390713738,NY5,212,0.57,0.71,9,,flat
6458,83,168.391592961228,NY5,2,0.57,0.71,40,,
6459,84,648.328139821128,NY5,189,0.57,0.71,13,,
6460,84,553.795439420514,NY5,143,0.57,0.71,28,,flat
6461,83,87.4748170473193,NY5,122,0.57,0.71,30,,
6462,83,166.860455728054,NY5,35,0.57,0.71,41,,
6463,84,478.904638269362,NY5,190,0.57,0.71,13,,
6464,83,87.8867322778665,NY5,113,0.57,0.71,28,,flat
6465,84,1263.77125994316,NY5,122,0.57,0.71,21,,
6466,83,353.90972680801,NY5,66,0.57,0.71,37,,
6467,83,157.254111574706,NY5,126,0.57,0.71,31,,
6468,83,90.9801700958979,NY5,150,0.57,0.71,30,,
6469,83,1097.9048030165,NY5,45,0.57,0.71,38,,
6470,83,115.127453275829,NY5,66,0.57,0.71,31,,flat
6471,84,120.457616923746,NY5,0,0.57,0.71,22,,
6472,83,174.955402571106,NY5,8,0.57,0.71,40,,
6473,84,137.970056867303,NY5,114,0.57,0.71,18,,
6474,84,47.9527352198107,NY5,149,0.57,0.71,31,,
6475,84,163.406687817595,NY5,124,0.57,0.71,34,,
6476,84,128.32637063754,NY5,87,0.57,0.71,25,,
6477,83,82.2195747252467,NY5,103,0.57,0.71,28,,
6478,84,130.944240232791,NY5,147,0.57,0.71,18,,
6479,83,1092.33257576063,NY5,15,0.57,0.71,15,,
6480,83,85.1604303752567,NY5,40,0.57,0.71,32,,
6481,83,92.9864783886682,NY5,45,0.57,0.71,34,,
6482,84,113.079690520727,NY5,11,0.57,0.71,23,,
6483,83,431.198462484689,NY5,44,0.57,0.71,34,,
6484,83,1339.92222334518,NY5,35,0.57,0.71,19,,
6485,84,2589.09553421408,NY5,97,0.57,0.71,24,,
6486,84,83.2521927269831,NY5,25,0.57,0.71,17,,
6487,84,1485.87902337108,NY5,284,0.57,0.71,14,,flat
6488,84,225.537134800546,NY5,169,0.57,0.71,39,,flat
6489,83,413.790190542432,NY5,24,0.57,0.71,20,,
6490,84,1842.6882550466,NY5,186,0.57,0.71,9,,
6491,83,82.8516771944756,NY5,96,0.57,0.71,31,,
6492,84,1429.98155102085,NY5,303,0.57,0.71,13,,
6493,83,155.289960310549,NY5,8,0.57,0.71,32,,
6494,84,74.2075178043513,NY5,116,0.57,0.71,19,,
6495,83,76.4159299242736,NY5,82,0.57,0.71,33,,
6496,83,178.519461175436,NY5,44,0.57,0.71,34,,
6497,83,717.996197887286,NY5,97,0.57,0.71,18,,
6498,84,605.40602115697,NY5,27,0.57,0.71,18,,
6499,84,652.949436258114,NY5,130,0.57,0.71,13,,
6500,69,231.79352824276,NY6,29,0.57,0.72,37,,
6501,69,112.365819777484,NY6,198,0.57,0.72,32,,
6502,69,122.845131804871,NY6,99,0.57,0.72,35,,
6503,69,138.015697246916,NY6,143,0.57,0.72,26,,
6504,69,112.797632743348,NY6,149,0.57,0.72,26,,
6505,69,162.417504800217,NY6,22,0.57,0.72,38,,
6506,69,145.224909247679,NY6,101,0.57,0.72,31,,
6507,69,154.928573273238,NY6,49,0.57,0.72,35,,
6508,69,144.109861622141,NY6,14,0.57,0.72,37,,
6509,69,151.987830983679,NY6,83,0.57,0.72,42,,gabled
6510,69,1816.62096953437,NY6,160,0.57,0.72,20,,
6511,69,95.397210312696,NY6,65,0.57,0.72,44,,
6512,69,201.863430847859,NY6,102,0.57,0.72,32,,flat
6513,69,93.812363187041,NY6,63,0.57,0.72,44,,
6514,69,163.142411922948,NY6,34,0.57,0.72,33,,
6515,69,676.022469694818,NY6,19,0.57,0.72,42,,flat
6516,69,127.389289400874,NY6,157,0.57,0.72,34,,
6517,69,178.876919146358,NY6,59,0.57,0.72,33,,
6518,69,83.9598649884839,NY6,74,0.57,0.72,36,,
6519,69,107.720873265253,NY6,18,0.57,0.72,33,,
6520,69,212.974045837699,NY6,6,0.57,0.72,36,,
6521,69,245.738656258109,NY6,47,0.57,0.72,42,,
6522,69,207.896764737013,NY6,55,0.57,0.72,45,,
6523,69,328.418776332943,NY6,48,0.57,0.72,43,,
6524,69,119.501680348389,NY6,130,0.57,0.72,32,,
6525,69,1331.9589857416,NY6,115,0.57,0.72,27,,
6526,69,128.901912793368,NY6,138,0.57,0.72,27,,
6527,69,367.727180441432,NY6,27,0.57,0.72,43,,
6528,69,93.3347576788755,NY6,56,0.57,0.72,44,,
6529,69,1428.45868340559,NY6,171,0.57,0.72,21,,
6530,69,123.312932675452,NY6,182,0.57,0.72,25,,
6531,69,385.960520315619,NY6,44,0.57,0.72,44,,
6532,69,20.0999089320317,NY6,61,0.57,0.72,41,,flat
6533,69,171.211843444168,NY6,30,0.57,0.72,25,,
6534,69,135.359072344569,NY6,67,0.57,0.72,37,,
6535,69,197.943295472143,NY6,91,0.57,0.72,33,,
6536,69,101.240563314669,NY6,192,0.57,0.72,17,,
6537,69,125.252747885801,NY6,120,0.57,0.72,43,,
6538,69,132.357187279765,NY6,35,0.57,0.72,34,,
6539,69,89.495350880836,NY6,44,0.57,0.72,30,,
6540,69,188.585333559251,NY6,11,0.57,0.72,29,,
6541,69,474.149139468271,NY6,149,0.57,0.72,25,,
6542,69,139.836579894926,NY6,26,0.57,0.72,43,,
6543,69,1410.92026780115,NY6,256,0.57,0.72,16,,
6544,69,151.964794827524,NY6,15,0.57,0.72,43,,
6545,69,118.602651336831,NY6,117,0.57,0.72,32,,flat
6546,69,117.766739557682,NY6,149,0.57,0.72,34,,gabled
6547,69,248.151337575095,NY6,40,0.57,0.72,42,,
6548,69,1952.77394257486,NY6,165,0.57,0.72,21,,gabled
6549,69,421.900156963208,NY6,12,0.57,0.72,39,,
6550,69,128.124474593242,NY6,65,0.57,0.72,45,,
6551,69,93.8269531846572,NY6,64,0.57,0.72,45,,gabled
6552,69,1120.77210477684,NY6,225,0.57,0.72,26,,
6553,69,311.182888306373,NY6,63,0.57,0.72,44,,gabled
6554,69,1672.20978475838,NY6,119,0.57,0.72,25,,
6555,69,96.6085675877816,NY6,87,0.57,0.72,35,,
6556,69,202.502155805848,NY6,67,0.57,0.72,37,,
6557,69,92.5698788993395,NY6,62,0.57,0.72,43,,
6558,69,124.507979906212,NY6,186,0.57,0.72,32,,
6559,69,149.19058078053,NY6,77,0.57,0.72,32,,
6560,69,678.599212073763,NY6,134,0.57,0.72,18,,flat
6561,69,175.642777127177,NY6,16,0.57,0.72,43,,flat
6562,69,124.143077725601,NY6,64,0.57,0.72,28,,
6563,69,144.125709523791,NY6,21,0.57,0.72,43,,
6564,69,126.888350411549,NY6,104,0.57,0.72,25,,
6565,69,128.553297139336,NY6,33,0.57,0.72,33,,
6566,69,144.822153666522,NY6,81,0.57,0.72,36,,
6567,69,252.036427509342,NY6,3,0.57,0.72,26,,
6568,69,126.070966550834,NY6,138,0.57,0.72,35,,
6569,69,85.0604056120836,NY6,61,0.57,0.72,35,,
6570,69,107.449548437717,NY6,78,0.57,0.72,35,,
6571,69,41.2028230848471,NY6,53,0.57,0.72,41,,
6572,69,107.407650309076,NY6,68,0.57,0.72,35,,gabled
6573,69,796.715619590181,NY6,124,0.57,0.72,27,,
6574,69,685.78563588272,NY6,83,0.57,0.72,28,,
6575,69,1389.47842925996,NY6,78,0.57,0.72,25,,
6576,69,473.899240734257,NY6,46,0.57,0.72,40,,
6577,69,181.623709220283,NY6,12,0.57,0.72,25,,flat
6578,69,427.121582024347,NY6,95,0.57,0.72,21,,
6579,69,28.7825022340261,NY6,28,0.57,0.72,41,,
6580,69,126.318145542017,NY6,56,0.57,0.72,29,,
6581,69,367.334145708873,NY6,58,0.57,0.72,22,,
6582,69,180.917096325286,NY6,108,0.57,0.72,25,,
6583,69,112.655096301707,NY6,33,0.57,0.72,22,,
6584,69,127.639564841274,NY6,59,0.57,0.72,46,,
6585,69,126.804384521631,NY6,51,0.57,0.72,46,,flat
6586,69,112.024401701464,NY6,123,0.57,0.72,43,,
6587,69,109.69897678756,NY6,96,0.57,0.72,43,,
6588,69,132.827534195702,NY6,39,0.57,0.72,43,,
6589,69,512.745576887535,NY6,120,0.57,0.72,43,,
6590,69,1240.75068786539,NY6,112,0.57,0.72,33,,
6591,69,206.63906065766,NY6,69,0.57,0.72,38,,
6592,69,139.054974272274,NY6,93,0.57,0.72,36,,flat
6593,69,123.710466964096,NY6,129,0.57,0.72,35,,
6594,69,135.509053544018,NY6,15,0.57,0.72,41,,
6595,69,907.462860324291,NY6,200,0.57,0.72,22,,
6596,69,155.783795023219,NY6,84,0.57,0.72,31,,
6597,69,91.4800670652837,NY6,51,0.57,0.72,45,,flat
6598,69,122.586797992592,NY6,25,0.57,0.72,22,,
6599,69,102.518774469945,NY6,68,0.57,0.72,43,,
6600,83,2786.19131009248,NY7,74,0.57,0.71,23,,
6601,84,87.958027278911,NY7,67,0.57,0.7,14,,
6602,84,264.293006316312,NY7,76,0.57,0.7,5,,
6603,83,173.929109228629,NY7,18,0.57,0.71,20,,
6604,83,89.0152743237003,NY7,85,0.57,0.71,23,,
6605,83,204.966105662835,NY7,88,0.57,0.71,19,,gabled
6606,83,606.392967248481,NY7,124,0.57,0.71,20,,flat
6607,84,112.279995819927,NY7,6,0.57,0.7,14,,
6608,83,66.7535890784963,NY7,112,0.57,0.71,20,,
6609,84,121.018359816303,NY7,154,0.57,0.7,8,,
6610,83,110.530426880617,NY7,64,0.57,0.71,23,,
6611,84,91.7118488282555,NY7,117,0.57,0.7,8,,
6612,83,116.926443786914,NY7,35,0.57,0.71,20,,
6613,84,87.6679896276463,NY7,109,0.57,0.7,14,,
6614,83,84.3097745957638,NY7,155,0.57,0.71,21,,
6615,83,104.177494169549,NY7,105,0.57,0.71,20,,
6616,83,199.034103288407,NY7,12,0.57,0.71,20,,
6617,83,725.384536524844,NY7,55,0.57,0.71,21,,
6618,84,73.9641285367583,NY7,236,0.57,0.7,6,,
6619,84,894.686074393055,NY7,186,0.57,0.7,8,,
6620,83,93.0828693177128,NY7,116,0.57,0.71,23,,
6621,84,57.9922695451731,NY7,58,0.57,0.7,19,,
6622,83,86.4495292172937,NY7,133,0.57,0.71,23,,
6623,84,174.883366792267,NY7,35,0.57,0.7,14,,
6624,84,88.6792081104315,NY7,71,0.57,0.7,15,,
6625,83,1111.414737561,NY7,48,0.57,0.71,20,,
6626,83,83.4598560935153,NY7,71,0.57,0.71,20,,
6627,83,150.608052892504,NY7,10,0.57,0.71,23,,
6628,84,80.3246475098815,NY7,28,0.57,0.7,15,,
6629,83,157.150965630565,NY7,95,0.57,0.71,20,,gabled
6630,83,142.582935553728,NY7,31,0.57,0.71,20,,
6631,84,760.952706138502,NY7,198,0.57,0.7,13,,
6632,83,177.346475171913,NY7,13,0.57,0.71,16,,
6633,84,94.6936879256825,NY7,73,0.57,0.7,15,,flat
6634,83,195.940462656617,NY7,77,0.57,0.71,19,,
6635,84,76.6024758445276,NY7,121,0.57,0.7,14,,
6636,83,358.36614138524,NY7,210,0.57,0.71,11,,
6637,84,63.4187004335023,NY7,87,0.57,0.7,15,,flat
6638,84,96.6807888683242,NY7,132,0.57,0.7,17,,
6639,84,115.322345397185,NY7,54,0.57,0.7,5,,
6640,83,483.444144056814,NY7,53,0.57,0.71,19,,flat
6641,84,700.411891149876,NY7,92,0.57,0.7,17,,flat
6642,84,75.581577620915,NY7,221,0.57,0.7,14,,flat
6643,84,3457.85429012894,NY7,177,0.57,0.7,15,,
6644,83,460.932460944777,NY7,25,0.57,0.71,16,,
6645,84,79.0159371100152,NY7,72,0.57,0.7,14,,
6646,83,142.720718053883,NY7,14,0.57,0.71,20,,flat
6647,84,118.712580941169,NY7,105,0.57,0.7,5,,
6648,83,85.9104079356694,NY7,48,0.57,0.71,20,,
6649,83,233.754547253506,NY7,129,0.57,0.71,15,,flat
6650,84,677.890569511685,NY7,53,0.57,0.7,18,,
6651,84,528.034992738519,NY7,83,0.57,0.7,12,,flat
6652,84,132.731037236034,NY7,63,0.57,0.7,5,,
6653,83,227.520501482595,NY7,76,0.57,0.71,19,,
6654,84,199.951417085808,NY7,82,0.57,0.7,14,,
6655,84,84.2955151479118,NY7,126,0.57,0.7,14,,inappropriate
6656,83,1437.99306745585,NY7,113,0.57,0.71,21,,
6657,84,77.2333551731324,NY7,70,0.57,0.7,14,,
6658,83,226.820735497801,NY7,65,0.57,0.71,21,,
6659,83,4481.33472815534,NY7,117,0.57,0.71,23,,
6660,84,100.026625757605,NY7,79,0.57,0.7,5,,
6661,84,180.452751894375,NY7,147,0.57,0.7,9,,flat
6662,84,653.494412673129,NY7,44,0.57,0.7,5,,flat
6663,84,493.15646115449,NY7,74,0.57,0.7,5,,
6664,84,388.350850601449,NY7,131,0.57,0.7,13,,
6665,84,234.027697054453,NY7,53,0.57,0.7,14,,
6666,84,508.413972692236,NY7,78,0.57,0.7,19,,
6667,83,955.183535612581,NY7,111,0.57,0.71,23,,
6668,83,82.3536552471455,NY7,86,0.57,0.71,23,,
6669,83,157.198590906824,NY7,93,0.57,0.71,21,,round
6670,84,56.5083766500268,NY7,136,0.57,0.7,8,,flat
6671,84,246.891532373503,NY7,48,0.57,0.7,15,,inappropriate
6672,83,676.02217940926,NY7,57,0.57,0.71,19,,
6673,84,152.588425051974,NY7,87,0.57,0.7,19,,
6674,83,299.448977611005,NY7,70,0.57,0.71,18,,flat
6675,84,1077.99575903084,NY7,40,0.57,0.7,5,,
6676,84,503.791627278426,NY7,12,0.57,0.7,5,,
6677,83,83.2380064761713,NY7,107,0.57,0.71,23,,flat
6678,83,426.893810325154,NY7,126,0.57,0.71,17,,
6679,84,77.4390300093403,NY7,65,0.57,0.7,15,,
6680,84,108.259958109888,NY7,103,0.57,0.7,5,,
6681,83,233.19945214414,NY7,85,0.57,0.71,21,,gabled
6682,84,253.4210164383,NY7,54,0.57,0.7,14,,
6683,84,62.3661711373146,NY7,55,0.57,0.7,15,,gabled
6684,84,75.5478887781691,NY7,98,0.57,0.7,14,,round
6685,83,434.396307983878,NY7,102,0.57,0.71,17,,
6686,83,173.086624486075,NY7,193,0.57,0.71,12,,
6687,83,333.491548917605,NY7,190,0.57,0.71,13,,
6688,84,2071.43880351267,NY7,160,0.57,0.7,5,,
6689,84,211.281702476421,NY7,122,0.57,0.7,15,,
6690,83,202.02959032172,NY7,37,0.57,0.71,20,,flat
6691,84,513.066565738656,NY7,73,0.57,0.7,5,,
6692,83,83.4158521682569,NY7,101,0.57,0.71,23,,
6693,84,97.2104618736445,NY7,68,0.57,0.7,15,,
6694,83,90.7171663177072,NY7,75,0.57,0.71,23,,
6695,84,1173.96592812706,NY7,293,0.57,0.7,5,,
6696,83,468.806667151461,NY7,146,0.57,0.71,15,,flat
6697,84,94.8565173359112,NY7,94,0.57,0.7,5,,flat
6698,83,123.920771832026,NY7,8,0.57,0.71,20,,flat
6699,83,138.491609970949,NY7,11,0.57,0.71,20,,
6700,76,81.6636396590881,NY8,45,0.57,0.72,27,,flat
6701,76,214.659396933595,NY8,13,0.57,0.72,27,,
6702,76,187.641105122687,NY8,35,0.57,0.72,27,,
6703,76,555.695725328982,NY8,74,0.57,0.72,25,,
6704,76,923.955952179849,NY8,74,0.57,0.72,27,,
6705,76,475.76282101209,NY8,303,0.57,0.72,10,,
6706,76,517.930989184362,NY8,246,0.57,0.72,12,,
6707,76,349.342490634243,NY8,276,0.57,0.72,17,,
6708,76,112.66308526234,NY8,48,0.57,0.72,21,,
6709,76,102.820720911176,NY8,230,0.57,0.72,20,,
6710,76,836.329670120157,NY8,50,0.57,0.72,24,,
6711,76,346.135392847804,NY8,193,0.57,0.72,25,,
6712,76,317.31430888784,NY8,58,0.57,0.72,27,,
6713,76,299.383593245271,NY8,79,0.57,0.72,26,,
6714,76,869.28203632779,NY8,22,0.57,0.72,24,,
6715,76,104.164081050405,NY8,254,0.57,0.72,21,,flat
6716,76,97.8693728479467,NY8,45,0.57,0.72,27,,
6717,76,414.275512130784,NY8,40,0.57,0.72,25,,
6718,76,91.4743824875562,NY8,204,0.57,0.72,21,,
6719,76,218.787837660205,NY8,66,0.57,0.72,27,,
6720,76,97.8829571469145,NY8,58,0.57,0.72,21,,
6721,76,109.549792102208,NY8,71,0.57,0.72,26,,inappropriate
6722,76,107.400667522248,NY8,70,0.57,0.72,21,,
6723,76,80.1265363729759,NY8,117,0.57,0.72,21,,
6724,76,126.795511145392,NY8,258,0.57,0.72,13,,
6725,76,113.41074453283,NY8,262,0.57,0.72,21,,round
6726,76,137.557792832159,NY8,63,0.57,0.72,26,,flat
6727,76,89.6119930378417,NY8,240,0.57,0.72,21,,gabled
6728,76,523.904795398506,NY8,232,0.57,0.72,13,,
6729,76,107.731043308833,NY8,69,0.57,0.72,21,,
6730,76,166.913385639391,NY8,14,0.57,0.72,19,,
6731,76,116.295085928291,NY8,62,0.57,0.72,21,,
6732,76,134.009635658918,NY8,258,0.57,0.72,20,,flat
6733,76,123.758059458447,NY8,235,0.57,0.72,23,,
6734,76,602.680494070602,NY8,117,0.57,0.72,16,,
6735,76,289.477648360216,NY8,34,0.57,0.72,27,,
6736,76,128.830951567491,NY8,281,0.57,0.72,12,,
6737,76,117.192613723753,NY8,247,0.57,0.72,20,,
6738,76,121.546057431621,NY8,232,0.57,0.72,21,,
6739,76,191.388472275421,NY8,533,0.57,0.72,0,,
6740,76,149.230433153574,NY8,71,0.57,0.72,26,,
6741,76,173.595646817013,NY8,98,0.57,0.72,21,,
6742,76,139.830983995068,NY8,93,0.57,0.72,27,,
6743,76,1231.22486975804,NY8,298,0.57,0.72,19,,round
6744,76,347.452427630018,NY8,30,0.57,0.72,27,,
6745,76,116.872518527851,NY8,222,0.57,0.72,23,,
6746,76,791.77162639931,NY8,176,0.57,0.72,25,,flat
6747,76,174.891438293797,NY8,25,0.57,0.72,19,,
6748,76,195.462317515894,NY8,61,0.57,0.72,27,,
6749,76,179.406815864104,NY8,53,0.57,0.72,18,,flat
6750,76,165.55590242545,NY8,270,0.57,0.72,21,,
6751,76,1095.34757746204,NY8,340,0.57,0.72,10,,
6752,76,2555.87804826246,NY8,161,0.57,0.72,23,,
6753,76,121.020573733465,NY8,279,0.57,0.72,19,,round
6754,76,148.582605477799,NY8,71,0.57,0.72,26,,
6755,76,126.259448508954,NY8,76,0.57,0.72,21,,
6756,76,219.867383045475,NY8,17,0.57,0.72,27,,
6757,76,1144.64588767116,NY8,228,0.57,0.72,21,,
6758,76,120.590513996116,NY8,229,0.57,0.72,21,,
6759,76,811.858465491781,NY8,190,0.57,0.72,20,,
6760,76,125.934747482631,NY8,68,0.57,0.72,22,,flat
6761,76,121.332779317447,NY8,114,0.57,0.72,21,,
6762,76,40.5501100669863,NY8,62,0.57,0.72,26,,flat
6763,76,123.432285697527,NY8,279,0.57,0.72,15,,flat
6764,76,347.377674775423,NY8,46,0.57,0.72,25,,
6765,76,650.148253636085,NY8,45,0.57,0.72,27,,
6766,76,177.121886948256,NY8,73,0.57,0.72,17,,
6767,76,1511.00843916258,NY8,315,0.57,0.72,15,,
6768,76,121.418338265368,NY8,199,0.57,0.72,24,,flat
6769,76,557.441506117864,NY8,59,0.57,0.72,26,,gabled
6770,76,1248.6527890258,NY8,60,0.57,0.72,26,,
6771,76,97.9090721299616,NY8,52,0.57,0.72,21,,inappropriate
6772,76,164.739323064027,NY8,317,0.57,0.72,14,,
6773,76,391.370916444573,NY8,214,0.57,0.72,23,,
6774,76,131.573657179322,NY8,84,0.57,0.72,25,,
6775,76,112.386943937447,NY8,115,0.57,0.72,25,,
6776,76,1341.32954266818,NY8,52,0.57,0.72,27,,
6777,76,592.122984934565,NY8,192,0.57,0.72,18,,
6778,76,714.954213137068,NY8,180,0.57,0.72,24,,
6779,76,80.3418325588226,NY8,79,0.57,0.72,27,,
6780,76,106.623049777482,NY8,271,0.57,0.72,20,,
6781,76,184.998282606318,NY8,24,0.57,0.72,25,,
6782,76,105.091123392732,NY8,64,0.57,0.72,21,,round
6783,76,178.561878750356,NY8,43,0.57,0.72,25,,
6784,76,567.414154916125,NY8,60,0.57,0.72,27,,
6785,76,176.675089280185,NY8,23,0.57,0.72,23,,round
6786,76,199.790048718965,NY8,95,0.57,0.72,27,,
6787,76,669.852167748568,NY8,190,0.57,0.72,26,,
6788,76,447.598892531132,NY8,54,0.57,0.72,20,,
6789,76,102.601844189273,NY8,87,0.57,0.72,26,,
6790,76,76.3950816439619,NY8,64,0.57,0.72,21,,
6791,76,172.706502867742,NY8,34,0.57,0.72,19,,gabled
6792,76,111.070825720323,NY8,82,0.57,0.72,21,,
6793,76,112.506250909208,NY8,255,0.57,0.72,16,,
6794,76,135.665017929328,NY8,20,0.57,0.72,27,,flat
6795,76,183.202259252102,NY8,26,0.57,0.72,27,,
6796,76,348.836817654694,NY8,111,0.57,0.72,25,,
6797,76,454.252326210652,NY8,293,0.57,0.72,12,,
6798,76,1057.34898036676,NY8,305,0.57,0.72,17,,flat
6799,76,121.581767153645,NY8,250,0.57,0.72,13,,
6800,83,840.282962841862,NY9,94,0.57,0.72,1,,
6801,83,419.500239625202,NY9,61,0.57,0.72,1,,
6802,83,181.887932882761,NY9,237,0.57,0.72,2,,round
6803,83,972.440074391169,NY9,413,0.57,0.72,2,,
6804,83,759.325814033672,NY9,366,0.57,0.72,2,,round
6805,83,710.520271805319,NY9,155,0.57,0.72,3,,
6806,83,763.226707673172,NY9,251,0.57,0.72,2,,
6807,83,165.920583700584,NY9,23,0.57,0.72,2,,
6808,83,508.278915963385,NY9,156,0.57,0.72,2,,flat
6809,83,424.226557422949,NY9,93,0.57,0.72,2,,
6810,83,766.653570606026,NY9,199,0.57,0.72,1,,
6811,83,1262.24554497628,NY9,241,0.57,0.72,2,,round
6812,83,396.731312461524,NY9,122,0.57,0.72,1,,
6813,83,91.9769625065231,NY9,293,0.57,0.72,2,,inappropriate
6814,83,183.743150362124,NY9,16,0.57,0.72,2,,
6815,83,416.214366773338,NY9,287,0.57,0.72,2,,
6816,83,360.199336169618,NY9,468,0.57,0.72,1,,
6817,83,82.94242593708,NY9,164,0.57,0.72,2,,
6818,83,397.955443307902,NY9,72,0.57,0.72,2,,
6819,83,394.844624281871,NY9,340,0.57,0.72,2,,
6820,83,572.086907076345,NY9,500,0.57,0.72,0,,
6821,83,847.420464211797,NY9,274,0.57,0.72,3,,
6822,83,400.38200953639,NY9,22,0.57,0.72,1,,
6823,83,142.608559384896,NY9,487,0.57,0.72,2,,flat
6824,83,788.839251921721,NY9,289,0.57,0.72,3,,flat
6825,83,941.879469671749,NY9,143,0.57,0.72,1,,
6826,83,87.9781776890296,NY9,171,0.57,0.72,2,,
6827,83,164.728608778636,NY9,252,0.57,0.72,1,,
6828,83,67.9002215334681,NY9,253,0.57,0.72,2,,
6829,83,411.882404880909,NY9,41,0.57,0.72,2,,
6830,83,716.127049236914,NY9,47,0.57,0.72,1,,flat
6831,83,180.749106307033,NY9,515,0.57,0.72,0,,
6832,83,847.98783988679,NY9,250,0.57,0.72,3,,
6833,83,79.2441646777546,NY9,186,0.57,0.72,2,,
6834,83,175.399446215823,NY9,441,0.57,0.72,1,,flat
6835,83,383.810956878636,NY9,216,0.57,0.72,2,,
6836,83,83.5850344931562,NY9,217,0.57,0.72,2,,flat
6837,83,79.2672875450729,NY9,240,0.57,0.72,2,,gabled
6838,83,2768.99702798123,NY9,203,0.57,0.72,3,,
6839,83,903.862389293666,NY9,334,0.57,0.72,3,,
6840,83,190.623282806069,NY9,218,0.57,0.72,2,,
6841,83,172.34660446479,NY9,359,0.57,0.72,2,,gabled
6842,83,1056.82443808512,NY9,521,0.57,0.72,0,,
6843,83,79.6399076364107,NY9,247,0.57,0.72,2,,
6844,83,170.628431535558,NY9,117,0.57,0.72,2,,
6845,83,87.95226372582,NY9,182,0.57,0.72,2,,
6846,83,1669.33186257927,NY9,104,0.57,0.72,2,,
6847,83,844.858011513662,NY9,246,0.57,0.72,3,,
6848,83,675.977671998356,NY9,294,0.57,0.72,2,,
6849,83,776.975938209939,NY9,193,0.57,0.72,3,,
6850,83,710.798324754561,NY9,352,0.57,0.72,3,,
6851,83,165.90985417513,NY9,78,0.57,0.72,2,,flat
6852,83,152.90300457882,NY9,474,0.57,0.72,1,,
6853,83,839.419210806814,NY9,184,0.57,0.72,3,,
6854,83,415.926115174287,NY9,14,0.57,0.72,1,,
6855,83,458.682189250799,NY9,53,0.57,0.72,1,,
6856,83,766.751742476573,NY9,399,0.57,0.72,3,,
6857,83,165.164864201228,NY9,37,0.57,0.72,2,,
6858,83,1456.47467860587,NY9,286,0.57,0.72,3,,flat
6859,83,87.9780458687619,NY9,243,0.57,0.72,2,,
6860,83,85.8969805814342,NY9,234,0.57,0.72,2,,
6861,83,660.408509342745,NY9,151,0.57,0.72,1,,
6862,83,1009.72298543319,NY9,158,0.57,0.72,2,,
6863,83,794.058561175483,NY9,145,0.57,0.72,3,,flat
6864,83,301.485822400646,NY9,325,0.57,0.72,3,,
6865,83,172.332952130632,NY9,486,0.57,0.72,2,,
6866,83,847.471237358336,NY9,350,0.57,0.72,3,,flat
6867,83,156.303130115494,NY9,235,0.57,0.72,2,,
6868,83,176.900097583098,NY9,127,0.57,0.72,2,,
6869,83,842.07123024801,NY9,66,0.57,0.72,2,,gabled
6870,83,89.6123440640626,NY9,259,0.57,0.72,2,,flat
6871,83,972.402533186234,NY9,389,0.57,0.72,2,,
6872,83,152.99776660591,NY9,77,0.57,0.72,2,,
6873,83,847.3596691388,NY9,250,0.57,0.72,3,,inappropriate
6874,83,379.702051513397,NY9,303,0.57,0.72,1,,flat
6875,83,152.232186776395,NY9,97,0.57,0.72,2,,
6876,83,162.150780013595,NY9,284,0.57,0.72,2,,
6877,83,183.767241713491,NY9,294,0.57,0.72,2,,gabled
6878,83,825.91487882244,NY9,292,0.57,0.72,2,,flat
6879,83,175.168162450503,NY9,13,0.57,0.72,2,,
6880,83,154.311478509777,NY9,217,0.57,0.72,2,,flat
6881,83,373.902409302331,NY9,214,0.57,0.72,2,,
6882,83,618.804708204906,NY9,336,0.57,0.72,2,,round
6883,83,258.883561248839,NY9,318,0.57,0.72,2,,
6884,83,3911.99221904659,NY9,160,0.57,0.72,3,,
6885,83,300.487058217673,NY9,257,0.57,0.72,3,,
6886,83,426.338561796866,NY9,157,0.57,0.72,2,,
6887,83,310.910953190952,NY9,52,0.57,0.72,2,,
6888,83,87.5285457484564,NY9,241,0.57,0.72,2,,
6889,83,87.7328760634712,NY9,300,0.57,0.72,2,,
6890,83,148.545584538767,NY9,67,0.57,0.72,2,,
6891,83,745.03223028655,NY9,469,0.57,0.72,1,,
6892,83,87.9524378987814,NY9,203,0.57,0.72,2,,round
6893,83,83.5339494005838,NY9,156,0.57,0.72,2,,flat
6894,83,87.9524016444644,NY9,198,0.57,0.72,2,,
6895,83,40.4718882492557,NY9,392,0.57,0.72,3,,gabled
6896,83,79.3418760167745,NY9,174,0.57,0.72,2,,
6897,83,455.888473534883,NY9,90,0.57,0.72,1,,flat
6898,83,81.3930232868932,NY9,228,0.57,0.72,2,,
6899,83,139.898364141298,NY9,254,0.57,0.72,2,,
6900,80,102.310473686657,NY10,171,0.57,0.72,18,,
6901,82,110.285366242187,NY10,109,0.57,0.72,14,,flat
6902,80,133.664178301473,NY10,56,0.57,0.72,13,,
