air_quality,area,bbox_id,closest_shop,cloud_cover,humidity,shops_amount,temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2312.96249210456,Kyiv2,50.4593782766024,Point,30.4320238,30.4315242,50.4597516,30.4317185,50.4597208,30.4316172,50.4594618,30.432298,50.4596178,30.4320643,50.4590201,30.4318872,50.4590481,30.4319778,50.4592798,30.4315653,50.4593452,30.4314636,50.4590852,30.4312753,50.459115,30.4313998,50.4594333,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.66
67,1639.04992597424,Kyiv2,50.4611887388223,Point,30.4281086,30.4283606,50.4612292,30.4284627,50.4612583,30.4284286,50.4613065,30.4279767,50.4609797,30.4279535,50.4610124,30.4280008,50.461026,30.4279863,50.4610465,30.4279757,50.4610434,30.4279388,50.4610955,30.428118,50.461147,30.4281116,50.4611572,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.66
73,761.706249125239,Kyiv2,50.4612460867362,Point,30.4260164,,,,,,,30.4255819,50.4610007,30.4257482,50.4609631,30.4260164,50.4614993,,,,,,,,,,,Polygon,15,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.64
73,1485.32801187706,Kyiv2,50.4559359486291,Point,30.4245091,,,,,,,30.425246,50.4557643,30.4244265,50.4558909,30.4245091,50.4561076,,,,,,,,,,,Polygon,15,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,0,8.64
67,639.424949295093,Kyiv2,50.4567683,Point,30.4273814,,,,,,,30.4278842,50.4568178,30.4278039,50.456641,30.4273814,50.4567188,,,,,,,,,,,Polygon,6,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.66
73,100.6049685418,Kyiv2,50.4617461202831,Point,30.4245077,,,,,,,30.4243809,50.4617554,30.4242668,50.4617245,30.4242912,50.4616879,30.4245404,50.4617554,30.4245077,50.4618043,,,,,,,Polygon,6,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.64
73,756.429892074689,Kyiv2,50.4588835515601,Point,30.4245871,,,,,,,30.4238974,50.4587216,30.4238234,50.4588257,30.4240818,50.4589001,30.4245871,50.4590455,,,,,,,,,Polygon,18,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.64
73,253.532046690513,Kyiv2,50.4598585523122,Point,30.4262914,,,,,,,30.4260935,50.4597689,30.4263675,50.4598529,30.4262914,50.4599466,,,,,,,,,,,Polygon,15,0.75,amic,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.64
67,169.410432027197,Kyiv2,50.45951435,Point,30.4290914,,,,,,,30.4294858,50.4595527,30.4291314,50.4594294,30.4290914,50.459476,,,,,,,,,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.66
67,1379.98324656425,Kyiv2,50.4554990193345,Point,30.4324249,,,,,,,30.4325021,50.4552397,30.4327683,50.4559425,30.4329589,50.4559132,30.4326853,50.4551909,30.43275,50.455181,30.4327151,50.4550889,30.4324249,50.4551334,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,1,8.66
67,1379.01585925965,Kyiv2,50.4556662973111,Point,30.4270129,,,,,,,30.4256432,50.4555936,30.4269522,50.45586,30.4270129,50.455739,,,,,,,,,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,0,8.66
73,831.168724663868,Kyiv2,50.4558636694752,Point,30.4221085,,,,,,,30.4217242,50.4556695,30.4218707,50.4560913,30.4221085,50.4560579,,,,,,,,,,,Polygon,15,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,0,8.64
67,4415.76998119089,Kyiv2,50.4557533666667,Point,30.4356933,,,,,,,30.4332248,50.4555675,30.4356933,50.4556651,,,,,,,,,,,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,1,8.66
67,3215.87313743536,Kyiv2,50.4624955478998,Point,30.4325062,30.4321492,50.4622863,30.4322788,50.4623258,30.4322985,50.4623671,30.4315182,50.4620943,30.4316261,50.4621271,30.4316088,50.4621501,30.4317189,50.4621837,30.4317362,50.4621606,30.4320329,50.4622509,30.4320106,50.4622805,30.432127,50.4623159,Polygon,75,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.66
67,161.384280986438,Kyiv2,50.4554292666667,Point,30.4332248,,,,,,,30.4331758,50.4551687,30.4332248,50.4555675,,,,,,,,,,,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,1,8.66
73,1020.99125675923,Kyiv2,50.4614769397077,Point,30.4228941,,,,,,,30.4239926,50.4615638,30.4239211,50.4616702,30.4228941,50.46139,,,,,,,,,,,Polygon,30,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.64
67,210.895751103968,Kyiv2,50.4588286,Point,30.4282697,,,,,,,30.4286197,50.4588359,30.4283244,50.4587473,30.4282697,50.4588213,,,,,,,,,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,4,8.66
73,1819.8972891468,Kyiv2,50.45739055,Point,30.4247678,,,,,,,30.4233513,50.4575827,30.4248262,50.4573452,30.4247678,50.4571984,,,,,,,,,,,Polygon,15,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.64
67,1470.13498043444,Kyiv2,50.4588007639574,Point,30.4320875,,,,,,,30.43227,50.4589522,30.4324361,50.4593686,30.4325721,50.4593466,30.4321368,50.458255,30.431985,50.4582795,30.4321447,50.4586801,30.4320875,50.4586893,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.66
73,1103.04135359447,Kyiv2,50.4613190064362,Point,30.4246177,30.4253195,50.4614832,30.4253361,50.4614879,30.4253946,50.461405,30.4247422,50.4613468,30.4248355,50.4613735,30.4248445,50.4613608,30.4251014,50.4614342,30.4250904,50.4614498,30.4251856,50.461477,30.4251966,50.4614614,30.4253116,50.4614943,Polygon,36,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.64
67,3723.17722691181,Kyiv2,50.456163407901,Point,30.4316378,30.4323833,50.4562824,30.43246,50.4562705,30.4323396,50.4559562,30.4317648,50.4564916,30.4318218,50.4564827,30.4318149,50.4564645,30.4321357,50.4564147,30.432143,50.4564337,30.4321962,50.4564254,30.4321911,50.4564123,30.4324195,50.4563769,Polygon,12,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.66
67,980.484719533049,Kyiv2,50.4611049917788,Point,30.4338422,,,,,,,30.4341999,50.4610599,30.434115,50.4610743,30.4340373,50.4608895,30.4337751,50.4609342,30.4338592,50.4611343,30.4337808,50.4611476,30.4338422,50.4612935,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.66
67,8512.41566418008,Kyiv2,50.4558380983837,Point,30.4329838,,,,,,,30.4358599,50.4558033,30.4357994,50.4556483,30.4329838,50.4556056,,,,,,,,,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,1,8.66
67,748.745225028625,Kyiv2,50.4558909965426,Point,30.4286464,,,,,,,30.4287413,50.4558663,30.4288842,50.4562302,30.4290299,50.456207,30.4287505,50.4554955,30.4286464,50.455512,,,,,,,Polygon,6,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.66
67,521.080477592303,Kyiv2,50.4587467561359,Point,30.4265177,,,,,,,30.4266871,50.458857,30.4268049,50.4588915,30.4268651,50.4588026,30.4268962,50.4587568,30.426979,50.4586413,30.426802,50.4586037,30.4265177,50.4588121,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.66
67,28.5831925257644,Kyiv2,50.4556410288289,Point,30.4291761,,,,,,,30.4290974,50.4556156,30.4291175,50.4556746,30.4291761,50.4556664,,,,,,,,,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.66
73,767.775057507114,Kyiv2,50.4582778360144,Point,30.4245906,,,,,,,30.4253245,50.4582894,30.4252705,50.4581553,30.4246722,50.4582529,30.4245906,50.4582663,,,,,,,,,Polygon,18,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.64
73,258.144587561486,Kyiv2,50.4618176023935,Point,30.4242668,,,,,,,30.4244863,50.461906,30.4245471,50.461815,30.4245077,50.4618043,30.4243726,50.4617678,30.4243809,50.4617554,30.4242668,50.4617245,,,,,Polygon,15,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.64
67,31.2727739078276,Kyiv2,50.4627304481914,Point,30.4319672,,,,,,,30.4320397,50.4627122,30.4320035,50.4627122,30.4320035,50.4626954,30.4319672,50.4626954,30.4319672,50.4627584,,,,,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.66
67,816.391272542072,Kyiv2,50.4636323085778,Point,30.433926,,,,,,,30.4340762,50.4633198,30.4339099,50.4633164,30.433926,50.4639516,,,,,,,,,,,Polygon,18,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.66
73,766.660403057902,Kyiv2,50.4604067839175,Point,30.4256658,30.4259664,50.4604753,30.4257452,50.4604101,30.4257077,50.4604073,30.425509,50.4603988,30.4256129,50.4602502,30.4259282,50.4603395,30.4262435,50.4604288,30.4261359,50.4605829,30.4259766,50.4605378,30.4259948,50.4605052,30.4259853,50.4604872,Polygon,15,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.64
73,84.6950669477695,Kyiv2,50.459335106284,Point,30.4260676,,,,,,,30.4261199,50.4592891,30.4260322,50.4594148,30.4259689,50.4593969,30.4260569,50.4592708,30.4260676,50.4592554,,,,,,,Polygon,12,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.64
67,1709.1710944403,Kyiv2,50.4614560507966,Point,30.4276705,30.4284782,50.4615256,30.4282054,50.4614467,30.4283606,50.4612292,30.4283158,50.4616196,30.4283491,50.4616292,30.4283438,50.4616367,30.4284253,50.4616602,30.4284461,50.461631,30.4283962,50.4616166,30.4284122,50.4615941,30.4284264,50.4615982,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,1,8.66
67,175.841611023234,Kyiv2,50.455345,Point,30.4329442,,,,,,,30.4329838,50.4556056,30.4329442,50.4552054,,,,,,,,,,,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,1,8.66
73,1084.99082807978,Kyiv2,50.4606790883145,Point,30.4237993,30.4245717,50.4607669,30.4246015,50.4607756,30.424629,50.4607376,30.4239323,50.4607083,30.4239694,50.4607192,30.4239786,50.4607065,30.4242882,50.4607973,30.4242782,50.4608112,30.4243179,50.4608229,30.424328,50.460809,30.4245039,50.4608606,Polygon,36,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.64
67,1138.16811143376,Kyiv2,50.4588536507624,Point,30.4310301,,,,,,,30.4312043,50.4589928,30.4314398,50.4589582,30.4314277,50.4589248,30.4319111,50.4588538,30.4318586,50.458709,30.4309754,50.4588386,30.4310301,50.4589896,,,Polygon,18,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.66
67,0.020249431158826,Kyiv2,50.4555993333333,Point,30.4356409,,,,,,,30.4356933,50.4556651,30.4356409,50.4555309,,,,,,,,,,,,,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,0,8.66
73,542.752668502762,Kyiv2,50.460974752581,Point,30.4244222,30.4248122,50.4609529,30.4246739,50.4609142,30.424705,50.4608692,30.4245204,50.4610708,30.4246076,50.4610952,30.4246177,50.4610807,30.4247429,50.4611158,30.4248026,50.4610293,30.4248352,50.4610385,30.4248658,50.4609942,30.424797,50.4609749,Polygon,36,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.64
73,134.917728626488,Kyiv2,50.4610830406286,Point,30.4251847,,,,,,,30.4251818,50.4610932,30.4252781,50.4611277,30.4253041,50.4611214,30.4253225,50.4611521,30.4254014,50.4611329,30.4253308,50.4610152,30.4251847,50.4610508,,,Polygon,15,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.64
67,1337.93702594847,Kyiv2,50.4577045395723,Point,30.4291179,30.4291179,50.4576546,,,,,30.42977,50.4575502,30.430004,50.4581423,30.4301502,50.4581189,30.4298887,50.4574569,30.4296898,50.4574888,30.4296473,50.4574956,30.4296406,50.4574768,30.4290737,50.4575426,Polygon,18,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,3,8.66
73,380.855883661692,Kyiv2,50.4630300221578,Point,30.4243327,30.4243327,50.4631372,,,,,30.4242287,50.4631335,30.4241375,50.4630932,30.4241688,50.4630646,30.4240999,50.463034,30.4242115,50.462932,30.4243345,50.4629865,30.4243954,50.4629307,30.4245052,50.4629794,Polygon,9,0.75,,30.421228,50.455646,Point,30.433931,50.463733,Point,0,8.64
67,1636.79871221035,Kyiv2,50.4574606041763,Point,30.4305594,,,,,,,30.4322954,50.4572618,30.4305157,50.4575501,30.4305594,50.4576594,,,,,,,,,,,Polygon,30,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,2,8.66
67,4700.11300961185,Kyiv2,50.4549501806397,Point,30.4331758,30.4352217,50.4550019,30.4354456,50.4549665,30.435399,50.4548472,30.4332261,50.4552129,30.4339503,50.4550983,30.4339622,50.4551289,30.4340444,50.4551159,30.4340324,50.4550853,30.4349911,50.4549335,30.4349689,50.4548767,30.4351609,50.4548463,Polygon,15,0.74,,30.421228,50.455646,Point,30.433931,50.463733,Point,0,8.66
71,191.957836238908,Kyiv3,50.4156495425731,Point,30.4538722,,,,,,,30.4540363,50.4155758,30.4538712,50.4155762,30.4538722,50.4157233,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.63
71,135.544175082321,Kyiv3,50.4159847696908,Point,30.4495384,,,,,,,30.4495837,50.4159818,30.4498038,50.4160567,30.4498476,50.4160045,30.4495621,50.4159074,30.4495384,50.4159357,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.63
74,547.774552158455,Kyiv3,50.41576755,Point,30.4441863,,,,,,,30.4444611,50.4156381,30.4440813,50.4157438,30.4441863,50.415897,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.62
71,374.719879850768,Kyiv3,50.41173155,Point,30.4523314,,,,,,,30.4524717,50.4115919,30.4522976,50.4116007,30.4523314,50.4118712,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.63
74,99.1205158504476,Kyiv3,50.416706,Point,30.4372432,,,,,,,30.4374403,50.4167226,30.4373982,50.4166519,30.4372432,50.4166894,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.62
74,1095.89704419081,Kyiv3,50.4145240271294,Point,30.4327722,,,,,,,30.4327151,50.4139708,30.4327304,50.4139663,30.4335437,50.4150905,30.4335918,50.4151688,30.4336906,50.4151395,30.4327722,50.413878,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.67
74,410.77551652661,Kyiv3,50.4099688802323,Point,30.4518573,,,,,,,30.4523982,50.409968,30.4523495,50.4098828,30.452001,50.4099638,30.4519519,50.4098779,30.4518573,50.4098998,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.67
71,520.426403009052,Kyiv3,50.4170776,Point,30.448684,,,,,,,30.4481926,50.4170689,30.4482983,50.4172066,30.448684,50.4170863,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.63
71,99.1433984868674,Kyiv3,50.4168422971844,Point,30.4506256,,,,,,,30.4508163,50.4168605,30.4507606,50.4167841,30.4506256,50.4168241,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.63
74,2228.74942439727,Kyiv3,50.4108516216482,Point,30.4488909,30.4491968,50.4106219,30.4491647,50.4106224,30.4491641,50.4106049,30.4491088,50.4110949,30.4493809,50.4110909,30.4493757,50.4109461,30.449438,50.4109452,30.4494284,50.4106788,30.4496861,50.4106751,30.4496828,50.4105826,30.4491957,50.4105897,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.67
71,2356.38118384363,Kyiv3,50.4160604519294,Point,30.447026,30.447026,50.4165357,,,,,30.4472541,50.4162204,30.4465762,50.4157464,30.4468475,50.4155888,30.4469719,50.4156758,30.4468988,50.4157182,30.4474634,50.416113,30.4475246,50.4160775,30.4476564,50.4161696,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.63
74,516.206567620744,Kyiv3,50.41607975,Point,30.4447521,,,,,,,30.4447454,50.4159259,30.444535,50.4160082,30.4447521,50.4162336,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.62
71,6455.55514875176,Kyiv3,50.41159385,Point,30.452686,,,,,,,30.4539145,50.4112581,30.4529127,50.4111411,30.452686,50.4119296,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.63
71,1351.41121037963,Kyiv3,50.41157165,Point,30.4546229,,,,,,,30.4552177,50.4112951,30.4549702,50.4112379,30.4546229,50.4118482,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.63
71,728.008500821366,Kyiv3,50.4156295602836,Point,30.4535008,,,,,,,30.4535972,50.4158734,30.4536496,50.4158728,30.4536371,50.4154328,30.4535942,50.4154333,30.45359,50.4152854,30.4534814,50.4152867,30.4535008,50.4159688,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.63
71,1134.20151808648,Kyiv3,50.4117905948732,Point,30.4512354,,,,,,,30.4517364,50.4117625,30.4515448,50.4117652,30.451543,50.4117144,30.4516323,50.4117132,30.451629,50.4116171,30.4512243,50.4116227,30.4512354,50.4119441,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.63
74,198.28365385593,Kyiv3,50.4117270421053,Point,30.4399578,,,,,,,30.440244,50.4116476,30.4399132,50.4117427,30.4399578,50.4118063,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,3,8.62
74,722.960851645044,Kyiv3,50.4094680419983,Point,30.4517026,,,,,,,30.4514787,50.4092062,30.4513253,50.4092557,30.4517026,50.4097299,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.67
71,77.4337932548769,Kyiv3,50.4121247,Point,30.4571769,,,,,,,30.4573424,50.4120979,30.4571847,50.4120898,30.4571769,50.4121515,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.63
71,373.162229237359,Kyiv3,50.4152926926131,Point,30.4511805,,,,,,,30.4514753,50.4152059,30.4512606,50.4151722,30.4511805,50.4153795,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.63
74,432.772978115786,Kyiv3,50.41481315,Point,30.4348382,,,,,,,30.4351642,50.4149173,30.4350365,50.4146678,30.4348382,50.414709,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.67
71,204.334236524528,Kyiv3,50.4163328559172,Point,30.4569508,,,,,,,30.4569956,50.4163538,30.4570341,50.4164199,30.4571937,50.4163825,30.4571169,50.4162497,30.4570547,50.4162643,30.4570455,50.4162484,30.4570091,50.4162569,30.4569508,50.4163243,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.63
74,345.93107872059,Kyiv3,50.4128602181918,Point,30.4348193,,,,,,,30.4350095,50.4127546,30.4351026,50.4128813,30.4348193,50.4129658,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,2,8.67
74,1293.2096292106,Kyiv3,50.4105555744198,Point,30.4385124,30.4385124,50.4104611,,,,,30.4386857,50.4102599,30.4388504,50.4104868,30.4389148,50.4104885,30.4389523,50.410538,30.4389175,50.4105808,30.4390604,50.4107882,30.4388185,50.4108586,30.4385473,50.4104799,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,3,8.69
71,478.936616887077,Kyiv3,50.4154827976105,Point,30.4495649,,,,,,,30.4501707,50.4155171,30.4496329,50.4153562,30.4495649,50.4154485,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.63
71,478.613043285019,Kyiv3,50.41532145,Point,30.4496578,,,,,,,30.4502637,50.4153558,30.4497258,50.4151949,30.4496578,50.4152871,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.63
74,350.11885274526,Kyiv3,50.4137496614836,Point,30.440123,,,,,,,30.440567,50.413806,30.4402227,50.4136189,30.440123,50.4136934,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,2,8.62
74,475.723935161905,Kyiv3,50.4125017824367,Point,30.4364445,,,,,,,30.4369209,50.4125127,30.4368305,50.4123823,30.4364445,50.4124908,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,2,8.67
74,780.694849826464,Kyiv3,50.4103830367178,Point,30.4534877,,,,,,,30.453629,50.4105297,30.453714,50.4105374,30.4538116,50.4100998,30.4536384,50.4100841,30.4534877,50.4107591,,,,,,,Polygon,6,0.74,"СТО ""IBSERVICE""",30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.67
74,245.870917573409,Kyiv3,50.4074293,Point,30.4352008,,,,,,,30.4354849,50.4074774,30.4353669,50.407328,30.4352008,50.4073812,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.7
74,1395.98067179553,Kyiv3,50.4113069925825,Point,30.4494969,,,,,,,30.4505105,50.411212,30.4494883,50.4112291,30.4494919,50.4112923,30.4494969,50.4114031,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.67
74,838.924835837262,Kyiv3,50.4133966339621,Point,30.4365614,,,,,,,30.43701,50.41348,30.4369859,50.4134479,30.4374483,50.4133072,30.4373709,50.4132038,30.4369084,50.4133446,30.4369318,50.4133758,30.4365614,50.4134885,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,2,8.67
74,306.680096469218,Kyiv3,50.41664935,Point,30.4379102,,,,,,,30.4382291,50.4167513,30.4380371,50.4165069,30.4379102,50.4165474,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.62
74,1928.55528767182,Kyiv3,50.4137382164139,Point,30.4425503,30.4425503,50.4138658,,,,,30.4435685,50.4137553,30.4437654,50.4137542,30.4437627,50.4135476,30.443523,50.4135489,30.4435248,50.4136905,30.4427192,50.4136947,30.4427174,50.4135564,30.4425463,50.4135573,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.62
74,515.449586708239,Kyiv3,50.4100602009913,Point,30.4351703,,,,,,,30.4354747,50.4099671,30.4353329,50.4100078,30.4352973,50.4099574,30.4350146,50.4100385,30.4350636,50.410108,30.4351106,50.4100945,30.4351703,50.4101789,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,3,8.7
74,298.787681600522,Kyiv3,50.4161917544963,Point,30.4383637,,,,,,,30.4384059,50.4162393,30.4386212,50.4161661,30.4385519,50.4160833,30.4382507,50.4161857,30.4383637,50.4163207,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.62
74,198.569368497832,Kyiv3,50.4118624809629,Point,30.4365264,,,,,,,30.4368058,50.4118852,30.4367446,50.4117854,30.4365264,50.4118397,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,2,8.67
74,58.7360452784036,Kyiv3,50.4113964607343,Point,30.4394432,,,,,,,30.4392822,50.411391,30.4393159,50.4114408,30.4394432,50.4113995,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,2,8.69
74,168.684432871584,Kyiv3,50.4082948568252,Point,30.4323682,,,,,,,30.4324754,50.4083642,30.4325559,50.4083425,30.4325856,50.4082927,30.4325517,50.4082445,30.4324798,50.4082255,30.4323982,50.4082469,30.4323682,50.4082983,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.7
74,348.832048269547,Kyiv3,50.4110531245399,Point,30.4518799,,,,,,,30.4523452,50.4109967,30.4518702,50.4110171,30.4518799,50.4111095,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.67
74,424.461638387844,Kyiv3,50.4090440560381,Point,30.434261,,,,,,,30.4346179,50.409095,30.4348031,50.4090426,30.4347391,50.4089506,30.434564,50.4090001,30.4345409,50.4089669,30.4342027,50.4090624,30.434261,50.4091462,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.7
74,116.599175246001,Kyiv3,50.4151252088405,Point,30.4352649,,,,,,,30.4350945,50.4150727,30.4351601,50.4151997,30.4352649,50.4151777,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.67
74,4943.46025143892,Kyiv3,50.4163184879742,Point,30.4417389,30.4435597,50.4158606,30.4415261,50.4164445,30.4417389,50.4167454,30.4427048,50.4165627,30.4428847,50.416511,30.4428411,50.4164493,30.4427515,50.4164751,30.442731,50.4164461,30.4427831,50.4164311,30.4427165,50.4163369,30.4436973,50.4160553,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.62
71,531.975768613582,Kyiv3,50.4139936768288,Point,30.4493378,,,,,,,30.4495277,50.4138541,30.4495243,50.4139794,30.4497464,50.4139819,30.4497434,50.414091,30.4493378,50.4140865,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.63
74,945.499625051114,Kyiv3,50.4154365784195,Point,30.4410903,30.4410903,50.4157964,,,,,30.4410128,50.4157591,30.4409096,50.4157567,30.440929,50.4154207,30.4408268,50.4154183,30.4408458,50.4150894,30.4410214,50.4150935,30.4410011,50.4154458,30.4411104,50.4154484,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,1,8.62
74,186.434500305144,Kyiv3,50.41186765,Point,30.4400686,,,,,,,30.4402509,50.411794,30.4400136,50.4118564,30.4400686,50.4119413,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,3,8.62
74,249.2156450982,Kyiv3,50.41198065,Point,30.4394093,,,,,,,30.439793,50.4118892,30.4393662,50.4120105,30.4394093,50.4120721,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,3,8.62
74,137.761141203399,Kyiv3,50.4067361,Point,30.4548933,,,,,,,30.4546551,50.4067506,30.4547515,50.406812,30.4548933,50.4067216,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.67
74,199.12758616525,Kyiv3,50.41500255,Point,30.4362106,,,,,,,30.436459,50.4150716,30.4363284,50.4148976,30.4362106,50.4149335,,,,,,,,,,,Polygon,15,0.74,,30.432043,50.406548,Point,30.457835,50.417351,Point,0,8.67
