,air_quality,area,bbox_id,closest_shop,cloud_cover,humidity,shops_amount,temperature,roof_tupe
7192,88,36.6867972940178,Seattle2,2,0.6,0.77,,0,
7193,88,301.29563002505,Seattle2,2,0.6,0.77,,0,
7194,88,139.999981274518,Seattle2,2,0.6,0.77,,0,inappropriate
7195,88,200.740661486549,Seattle2,2,0.6,0.77,,0,
7196,88,51.8253328286071,Seattle2,2,0.6,0.77,,0,
7197,88,90.0877519498872,Seattle2,2,0.6,0.77,,0,
7198,88,133.794150738223,Seattle2,2,0.6,0.77,,0,
7199,88,269.12097054553,Seattle2,2,0.6,0.77,,0,
7200,88,138.305835539421,Seattle3,2,0.6,0.79,,0,inappropriate
7201,88,139.547899908827,Seattle3,2,0.6,0.79,,0,
7202,88,106.327675488688,Seattle3,2,0.6,0.79,,0,
7203,88,164.047640458878,Seattle3,2,0.6,0.79,,0,
7204,88,110.537465596243,Seattle3,2,0.6,0.79,,0,gabled
7205,88,226.228912949189,Seattle3,2,0.6,0.79,,0,gabled
7206,88,273.296601522545,Seattle3,2,0.6,0.79,,0,
7207,88,52.0406015329437,Seattle3,2,0.6,0.79,,0,
7208,88,110.791608688434,Seattle3,2,0.6,0.79,,0,
7209,88,42.3031233932434,Seattle3,2,0.6,0.79,,0,
7210,88,159.00538133083,Seattle3,2,0.6,0.79,,0,
7211,88,25.8245213722072,Seattle3,2,0.6,0.79,,0,flat
7212,88,1202.30668009406,Seattle3,2,0.6,0.79,,0,
7213,88,103.582760574377,Seattle3,2,0.6,0.79,,0,
7214,88,92.7244133763755,Seattle3,2,0.6,0.79,,0,
7215,88,134.436514785408,Seattle3,2,0.6,0.79,,0,
7216,88,105.921450012052,Seattle3,2,0.6,0.79,,0,
7217,88,204.354401736444,Seattle3,2,0.6,0.79,,0,
7218,88,128.276242976403,Seattle3,2,0.6,0.79,,0,
7219,88,133.956127907554,Seattle3,2,0.6,0.79,,0,
7220,88,79.9620265102484,Seattle3,2,0.6,0.79,,0,
7221,88,203.649794201569,Seattle3,2,0.6,0.79,,0,flat
7222,88,142.466547849389,Seattle3,2,0.6,0.79,,0,
7223,88,5746.40431383682,Seattle3,2,0.6,0.79,,0,
7224,88,127.405475806854,Seattle3,2,0.6,0.79,,0,
7225,88,167.823013974364,Seattle3,2,0.6,0.79,,0,flat
7226,88,188.303284428018,Seattle3,2,0.6,0.79,,0,gabled
7227,88,219.918717746316,Seattle3,2,0.6,0.79,,0,
7228,88,16.7668966118719,Seattle3,2,0.6,0.79,,0,
7229,88,93.5466957629012,Seattle3,2,0.6,0.79,,0,
7230,88,41.4890960141189,Seattle3,2,0.6,0.79,,0,
7231,88,99.9161432276425,Seattle3,2,0.6,0.79,,0,
7232,88,89.3420988893293,Seattle3,2,0.6,0.79,,0,
7233,88,194.491833055511,Seattle3,2,0.6,0.79,,0,
7234,88,153.25876610137,Seattle3,2,0.6,0.79,,0,flat
7235,88,101.05860705083,Seattle3,2,0.6,0.79,,0,
7236,88,235.396319346011,Seattle3,2,0.6,0.79,,0,
7237,88,131.872012633529,Seattle3,2,0.6,0.79,,0,
7238,88,114.480593237585,Seattle3,2,0.6,0.79,,0,
7239,88,96.9658277340684,Seattle3,2,0.6,0.79,,0,
7240,88,136.807921381764,Seattle3,2,0.6,0.79,,0,
7241,88,110.920402695565,Seattle3,2,0.6,0.79,,0,
7242,88,164.502033323949,Seattle3,2,0.6,0.79,,0,
7243,88,119.390102110045,Seattle3,2,0.6,0.79,,0,
7244,88,213.58676557073,Seattle3,2,0.6,0.79,,0,flat
