,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
115,115,1115,Stockholm2,78,150.972039319726,1363,0.58,0.77,0,7.52,0,0,0,0
116,116,1116,Stockholm2,78,40.7554095539599,1086,0.58,0.77,0,7.52,0,0,0,0
117,117,1117,Stockholm2,78,23.3761267405899,1120,0.58,0.78,0,7.48,0,1,0,0
118,118,1118,Stockholm2,78,149.006612005598,474,0.58,0.78,1,7.49,0,0,0,0
119,119,1119,Stockholm2,78,11.2286095459542,1150,0.58,0.78,0,7.42,0,0,0,0
120,120,1120,Stockholm2,78,46.2478264367344,1516,0.58,0.78,0,7.48,0,0,0,0
121,121,1121,Stockholm2,78,106.199755950436,919,0.58,0.77,0,7.52,0,0,1,0
122,122,1122,Stockholm2,78,3919.68197699762,1329,0.58,0.78,0,7.49,0,0,0,0
123,123,1123,Stockholm2,78,124.32513215343201,522,0.58,0.77,0,7.53,0,0,0,0
124,124,1124,Stockholm2,78,15.9538565545777,799,0.58,0.77,0,7.53,0,0,0,1
125,125,1125,Stockholm2,78,89.8115427408662,1540,0.58,0.77,0,7.52,0,0,0,0
126,126,1126,Stockholm2,78,22.0447104113868,350,0.58,0.77,1,7.53,0,0,0,0
127,127,1127,Stockholm2,78,76.8022453691211,1541,0.58,0.77,0,7.52,0,0,0,0
128,128,1128,Stockholm2,78,73.8984240943918,642,0.58,0.77,0,7.53,0,0,0,0
129,129,1129,Stockholm2,78,11.3211067989219,759,0.58,0.77,0,7.53,0,0,0,0
130,130,1130,Stockholm2,78,115.214804149499,808,0.58,0.77,0,7.53,0,0,0,0
131,131,1131,Stockholm2,78,125.240362327459,1331,0.58,0.78,0,7.48,0,0,0,0
132,132,1132,Stockholm2,78,93.41450022426191,1428,0.58,0.77,0,7.52,0,0,0,0
133,133,1133,Stockholm2,78,61.314543352012215,1253,0.58,0.78,0,7.42,0,0,0,0
134,134,1134,Stockholm2,78,123.256495791639,1024,0.58,0.78,0,7.42,0,0,0,0
135,135,1135,Stockholm2,78,207.36221197517202,459,0.58,0.77,1,7.56,0,0,0,0
136,136,1136,Stockholm2,78,103.383397885773,650,0.58,0.77,0,7.56,0,0,0,0
137,137,1137,Stockholm2,78,116.26843104547702,923,0.58,0.77,0,7.53,0,0,0,0
138,138,1138,Stockholm2,78,71.9720885866612,1162,0.58,0.77,0,7.53,0,0,0,0
139,139,1139,Stockholm2,78,2742.1989528314302,154,0.58,0.77,6,7.56,0,0,0,0
140,140,1140,Stockholm2,78,162.609321667459,906,0.58,0.77,0,7.53,0,1,0,0
141,141,1141,Stockholm2,78,145.116752565719,1643,0.58,0.77,0,7.52,0,0,0,0
142,142,1142,Stockholm2,78,145.318537811259,774,0.58,0.78,0,7.42,0,0,0,0
143,143,1143,Stockholm2,78,119.44408704441999,423,0.58,0.77,1,7.56,0,0,0,0
144,144,1144,Stockholm2,78,148.335372118339,562,0.58,0.77,0,7.56,0,0,0,0
145,145,1145,Stockholm2,78,33.756157928126605,1418,0.58,0.78,0,7.48,0,0,0,0
146,146,1146,Stockholm2,78,93.7544723292297,538,0.58,0.78,0,7.49,0,0,0,0
147,147,1147,Stockholm2,78,146.25169327287702,1409,0.58,0.78,0,7.42,0,1,0,0
148,148,1148,Stockholm2,78,99.83565683478727,934,0.58,0.77,0,7.52,0,1,0,0
149,149,1149,Stockholm2,78,130.695404959349,718,0.58,0.78,0,7.42,0,0,0,0
150,150,1150,Stockholm2,78,75.1090791694687,524,0.58,0.77,0,7.53,0,0,0,0
151,151,1151,Stockholm2,78,136.534048679155,373,0.58,0.77,1,7.56,0,0,0,0
152,152,1152,Stockholm2,78,93.1335156727511,1707,0.58,0.77,0,7.52,0,1,0,0
153,153,1153,Stockholm2,78,35.808477319920996,420,0.58,0.77,1,7.53,0,0,0,0
154,154,1154,Stockholm2,78,7.843635280799901,1437,0.58,0.77,0,7.52,0,0,0,0
155,155,1155,Stockholm2,78,653.503760552487,1066,0.58,0.78,0,7.49,0,0,0,0
156,156,1156,Stockholm2,78,154.03001564189302,265,0.58,0.77,3,7.56,0,0,0,0
157,157,1157,Stockholm2,78,50.6616967177736,629,0.58,0.77,0,7.53,0,0,0,0
158,158,1158,Stockholm2,78,144.804509553727,321,0.58,0.77,3,7.56,0,0,0,0
159,159,1159,Stockholm2,78,152.32075475370002,1242,0.58,0.78,0,7.42,0,1,0,0
160,160,1160,Stockholm2,78,123.24564546762801,1756,0.58,0.78,0,7.48,0,0,0,0
161,161,1161,Stockholm2,78,148.86071315075898,733,0.58,0.78,0,7.42,0,1,0,0
162,162,1162,Stockholm2,78,102.96333974405701,1034,0.58,0.77,0,7.53,0,0,0,0
163,163,1163,Stockholm2,78,62.5577550102266,1412,0.58,0.78,0,7.48,0,1,0,0
