,air_quality,area,bbox_id,closest_shop,cloud_cover,humidity,shops_amount,temperature,roof_tupe
2869,69,485.201185444218,London9,867,0.53,0.77,0,10.67,gabled
2870,85,45.8006234933325,London9,679,0.53,0.78,0,10.5,
2871,85,1465.06054748937,London9,2395,0.53,0.77,0,10.72,
2872,69,1118.58800135845,London9,1074,0.53,0.77,0,10.67,flat
2873,69,45.4122381618086,London9,1273,0.53,0.77,0,10.67,
2874,69,165.91365289221,London9,1269,0.53,0.77,0,10.67,
2875,85,62.610334504009,London9,2161,0.53,0.77,0,10.72,
2876,80,10695.5489680541,London9,869,0.53,0.77,0,10.63,
2877,80,652.872629768922,London9,131,0.53,0.77,5,10.63,
2878,85,2770.72792990628,London9,1770,0.53,0.77,0,10.72,
2879,69,905.637891790087,London9,951,0.53,0.77,0,10.67,
2880,85,86.1012991710551,London9,1210,0.53,0.79,0,10.33,
2881,69,160.650052297373,London9,1078,0.53,0.77,0,10.67,flat
2882,69,807.661753207378,London9,1051,0.53,0.77,0,10.67,
2883,85,264.733079418745,London9,1027,0.53,0.78,0,10.5,
2884,86,41.9268766094737,London9,1694,0.53,0.78,0,10.42,
2885,85,214.689313226025,London9,1028,0.53,0.79,0,10.33,
2886,85,254.227113319148,London9,616,0.53,0.78,0,10.39,
2887,73,191.987003880737,London9,201,0.53,0.77,6,10.66,
2888,85,1129.35575985048,London9,1156,0.53,0.79,0,10.33,
2889,73,3220.50892672952,London9,510,0.53,0.77,0,10.66,
2890,73,590.362757722429,London9,244,0.53,0.77,8,10.66,
2891,80,261.29614049897,London9,174,0.53,0.77,4,10.63,
2892,85,54.5253524502827,London9,968,0.53,0.78,0,10.5,
2893,85,51.3896579044283,London9,687,0.53,0.78,0,10.5,
2894,69,250.455251687987,London9,1142,0.53,0.77,0,10.67,
2895,80,250.353771821402,London9,33,0.53,0.77,3,10.63,flat
2896,85,354.145089822689,London9,1810,0.53,0.77,0,10.72,
2897,69,1264.06961804922,London9,1107,0.53,0.77,0,10.67,
2898,86,41.9635260573693,London9,1665,0.53,0.78,0,10.42,
2899,85,482.074272135544,London9,1565,0.53,0.77,0,10.72,
2900,85,52.069606297051,London10,733,0.55,0.77,0,10.72,
2901,74,38.8091555077796,London10,93,0.53,0.77,2,10.64,
2902,86,47.1723581756072,London10,445,0.53,0.77,1,10.62,
2903,86,39.6399324524089,London10,616,0.53,0.77,0,10.62,
2904,85,115.371725819422,London10,598,0.55,0.77,0,10.72,round
2905,86,766.64491470767,London10,530,0.53,0.77,0,10.62,round
2906,85,43.7177562788786,London10,652,0.55,0.77,0,10.72,
2907,79,79.3809692196176,London10,729,0.55,0.77,0,10.66,
2908,85,38.2225956395938,London10,956,0.55,0.77,0,10.72,
2909,85,54.4554112050461,London10,861,0.55,0.77,0,10.72,
2910,74,78.0749498837607,London10,100,0.53,0.77,2,10.64,
2911,79,75.281586700911,London10,489,0.55,0.77,1,10.66,flat
2912,73,88.0348102630813,London10,694,0.55,0.77,0,10.67,
2913,86,33.1244929305439,London10,408,0.53,0.77,1,10.62,
2914,84,42.0117794158101,London10,359,0.55,0.77,10,10.74,
2915,74,58.5699899808482,London10,266,0.53,0.77,2,10.64,
2916,74,43.9014501634024,London10,239,0.53,0.77,2,10.64,flat
2917,79,79.522110651611,London10,57,0.55,0.77,2,10.66,
2918,86,207.103937386753,London10,597,0.53,0.77,0,10.62,
2919,74,24.0703076877376,London10,166,0.53,0.77,1,10.64,flat
2920,74,58.9081853985415,London10,140,0.53,0.77,2,10.64,
2921,74,58.1004215537522,London10,331,0.53,0.77,1,10.65,
2922,86,38.3918257184065,London10,554,0.53,0.77,0,10.62,flat
2923,74,81.3450156740624,London10,310,0.53,0.77,2,10.64,
2924,85,57.6679567074664,London10,784,0.55,0.77,0,10.72,
2925,74,116.344001136217,London10,95,0.53,0.77,1,10.65,
2926,74,7.5070526619549,London10,280,0.53,0.77,2,10.64,
2927,86,276.460485042275,London10,978,0.53,0.77,0,10.62,flat
2928,86,59.6770671248373,London10,255,0.53,0.77,1,10.62,
2929,74,82.6801742856689,London10,403,0.53,0.77,1,10.65,
2930,74,63.7654497700185,London10,187,0.53,0.77,2,10.64,
2931,85,84.0777180782398,London10,995,0.55,0.77,0,10.72,flat
2932,84,60.3124952855691,London10,148,0.55,0.77,7,10.74,
2933,84,48.2196794180882,London10,514,0.55,0.77,0,10.74,
2934,74,62.6270881188752,London10,401,0.53,0.77,1,10.64,
2935,79,133.351159635871,London10,582,0.55,0.77,0,10.66,
2936,79,64.5703527418888,London10,877,0.55,0.77,0,10.66,
2937,85,52.1119816997123,London10,644,0.55,0.77,0,10.72,
2938,86,53.9996963399235,London10,1395,0.55,0.77,0,10.61,
2939,85,60.7986175586083,London10,526,0.55,0.77,0,10.72,
2940,85,63.6045297758047,London10,581,0.55,0.77,0,10.72,
2941,74,75.2609237310983,London10,278,0.53,0.77,2,10.65,
2942,79,1066.76597346838,London10,154,0.55,0.77,3,10.66,
2943,84,109.43057351509,London10,363,0.55,0.77,10,10.74,flat
2944,85,92.5023510838387,London10,700,0.55,0.77,0,10.72,
2945,74,58.3738934174901,London10,184,0.53,0.77,3,10.64,
2946,85,69.0153663701516,London10,1005,0.55,0.77,0,10.72,
2947,74,75.5130033036452,London10,134,0.53,0.77,2,10.64,
2948,74,54.7430560011734,London10,161,0.53,0.77,2,10.64,
2949,84,159.32875287149,London10,163,0.55,0.77,7,10.74,
2950,86,190.183274732358,London10,633,0.53,0.77,0,10.62,
2951,74,68.3593152647816,London10,66,0.53,0.77,1,10.65,inappropriate
2952,85,43.7441029036663,London10,922,0.55,0.77,0,10.72,
2953,74,55.5578474994123,London10,299,0.53,0.77,2,10.64,flat
2954,86,33.0837737929939,London10,412,0.53,0.77,1,10.62,
2955,79,192.200042199398,London10,257,0.55,0.77,3,10.66,
2956,86,40.3361442449214,London10,962,0.53,0.77,0,10.62,
2957,84,40.3441736632189,London10,258,0.55,0.77,3,10.74,
2958,85,70.2649187223023,London10,854,0.55,0.77,0,10.72,
2959,74,84.3988984532261,London10,284,0.53,0.77,2,10.65,
2960,85,59.568134500051,London10,898,0.55,0.77,0,10.72,
2961,85,35.2143167323172,London10,363,0.55,0.77,5,10.72,
2962,74,44.7584305139709,London10,310,0.53,0.77,2,10.64,
2963,74,62.004465309737,London10,533,0.53,0.77,0,10.64,
2964,84,69.0903478597661,London10,112,0.55,0.77,3,10.74,
2965,85,69.6617502593247,London10,482,0.55,0.77,1,10.72,
2966,84,163.514004395493,London10,357,0.55,0.77,10,10.74,
2967,85,63.9892753273894,London10,584,0.55,0.77,0,10.72,
2968,74,65.2045242421106,London10,382,0.53,0.77,1,10.65,
2969,84,39.3674767658814,London10,19,0.55,0.77,7,10.74,flat
2970,79,41.2266484282161,London10,337,0.55,0.77,2,10.66,
2971,79,60.5817246041454,London10,867,0.55,0.77,0,10.66,
2972,79,1105.03308509805,London10,239,0.55,0.77,3,10.66,
2973,86,337.804101017767,London10,718,0.53,0.77,0,10.62,inappropriate
2974,79,353.396902655838,London10,837,0.55,0.77,0,10.66,
2975,85,65.5426397296648,London10,585,0.55,0.77,0,10.72,
2976,84,162.667568400709,London10,171,0.55,0.77,7,10.74,
2977,79,121.79657247945,London10,597,0.55,0.77,0,10.66,flat
2978,74,51.2541339146835,London10,316,0.53,0.77,3,10.65,
2979,79,135.025554814289,London10,393,0.55,0.77,3,10.66,
2980,74,58.3420718938775,London10,241,0.53,0.77,2,10.64,
2981,74,52.8384466962055,London10,568,0.53,0.77,0,10.64,
2982,85,66.9542307104769,London10,592,0.55,0.77,0,10.72,flat
2983,85,35.7734347975695,London10,624,0.55,0.77,0,10.72,round
2984,74,67.28569562452,London10,305,0.53,0.77,2,10.65,
2985,86,109.49420222654,London10,1373,0.55,0.77,0,10.61,flat
2986,74,37.7225550395409,London10,354,0.53,0.77,1,10.64,
2987,74,55.23799129891,London10,511,0.53,0.77,0,10.64,flat
2988,84,65.4546998718813,London10,536,0.55,0.77,0,10.74,
2989,84,51.4735320094145,London10,187,0.55,0.77,3,10.74,
2990,85,57.4312186876761,London10,765,0.55,0.77,0,10.72,
2991,85,51.0933578791417,London10,554,0.55,0.77,0,10.72,
2992,84,44.8086878267055,London10,280,0.55,0.77,7,10.74,
2993,79,672.776750497013,London10,587,0.55,0.77,0,10.66,
2994,74,56.8840477559613,London10,518,0.53,0.77,0,10.64,
2995,86,271.309713989733,London10,927,0.53,0.77,0,10.62,
2996,79,111.949619830259,London10,676,0.55,0.77,0,10.66,
2997,84,39.8638548597542,London10,374,0.55,0.77,3,10.74,
2998,74,67.0371763121657,London10,208,0.53,0.77,2,10.65,
2999,85,58.2235116174617,London10,845,0.55,0.77,0,10.72,
